0.0588235	0.0588235	0.000125842
0.0588235	0.117647	0.000223186
0.0588235	0.176471	0.000134203
0.0588235	0.235294	-0.000257106
0.0588235	0.294118	-0.000904993
0.0588235	0.352941	-0.00164076
0.0588235	0.411765	-0.00225075
0.0588235	0.470588	-0.00258546
0.0588235	0.529412	-0.00257747
0.0588235	0.588235	-0.00225964
0.0588235	0.647059	-0.00173505
0.0588235	0.705882	-0.00116691
0.0588235	0.764706	-0.00068572
0.0588235	0.823529	-0.000396487
0.0588235	0.882353	-0.000200479
0.0588235	0.941176	-0.000549019

0.117647	0.0588235	0.000237564
0.117647	0.117647	0.000310152
0.117647	0.176471	-0.000159556
0.117647	0.235294	-0.00136135
0.117647	0.294118	-0.00305467
0.117647	0.352941	-0.00483525
0.117647	0.411765	-0.00629257
0.117647	0.470588	-0.00717585
0.117647	0.529412	-0.0073593
0.117647	0.588235	-0.00688227
0.117647	0.647059	-0.00585105
0.117647	0.705882	-0.00456383
0.117647	0.764706	-0.0032171
0.117647	0.823529	-0.00225538
0.117647	0.882353	-0.00150198
0.117647	0.941176	-0.0028425

0.176471	0.0588235	0.000260065
0.176471	0.117647	3.8238e-05
0.176471	0.176471	-0.00130028
0.176471	0.235294	-0.00383339
0.176471	0.294118	-0.00693346
0.176471	0.352941	-0.00992456
0.176471	0.411765	-0.01225
0.176471	0.470588	-0.0136306
0.176471	0.529412	-0.0139516
0.176471	0.588235	-0.0132258
0.176471	0.647059	-0.0116514
0.176471	0.705882	-0.00947261
0.176471	0.764706	-0.00716291
0.176471	0.823529	-0.00506354
0.176471	0.882353	-0.00340932
0.176471	0.941176	-0.00257624

0.235294	0.0588235	0.000171971
0.235294	0.117647	-0.000802214
0.235294	0.176471	-0.00365465
0.235294	0.235294	-0.00794353
0.235294	0.294118	-0.0125674
0.235294	0.352941	-0.0166788
0.235294	0.411765	-0.0197062
0.235294	0.470588	-0.0214821
0.235294	0.529412	-0.021842
0.235294	0.588235	-0.0209004
0.235294	0.647059	-0.0186894
0.235294	0.705882	-0.0156785
0.235294	0.764706	-0.0120375
0.235294	0.823529	-0.00894217
0.235294	0.882353	-0.00570014
0.235294	0.941176	-0.00565743

0.294118	0.0588235	-0.000104467
0.294118	0.117647	-0.00247602
0.294118	0.176471	-0.00727653
0.294118	0.235294	-0.0133008
0.294118	0.294118	-0.0191329
0.294118	0.352941	-0.0239607
0.294118	0.411765	-0.027417
0.294118	0.470588	-0.0294231
0.294118	0.529412	-0.0298326
0.294118	0.588235	-0.0287421
0.294118	0.647059	-0.0261174
0.294118	0.705882	-0.0223491
0.294118	0.764706	-0.0176357
0.294118	0.823529	-0.0129515
0.294118	0.882353	-0.00853635
0.294118	0.941176	-0.00447254

0.352941	0.0588235	-0.000787019
0.352941	0.117647	-0.00500246
0.352941	0.176471	-0.0116207
0.352941	0.235294	-0.0188953
0.352941	0.294118	-0.0253718
0.352941	0.352941	-0.0305178
0.352941	0.411765	-0.0342126
0.352941	0.470588	-0.0363954
0.352941	0.529412	-0.0368946
0.352941	0.588235	-0.0357408
0.352941	0.647059	-0.0328977
0.352941	0.705882	-0.0286606
0.352941	0.764706	-0.0231173
0.352941	0.823529	-0.0173506
0.352941	0.882353	-0.0115619
0.352941	0.941176	-0.00862771

0.411765	0.0588235	-0.0019809
0.411765	0.117647	-0.00788707
0.411765	0.176471	-0.0157889
0.411765	0.235294	-0.0237494
0.411765	0.294118	-0.0304787
0.411765	0.352941	-0.0358112
0.411765	0.411765	-0.0397744
0.411765	0.470588	-0.0421969
0.411765	0.529412	-0.0428161
0.411765	0.588235	-0.0415976
0.411765	0.647059	-0.0385635
0.411765	0.705882	-0.0340238
0.411765	0.764706	-0.0278653
0.411765	0.823529	-0.0210109
0.411765	0.882353	-0.0136452
0.411765	0.941176	-0.00652032

0.470588	0.0588235	-0.00334987
0.470588	0.117647	-0.0104513
0.470588	0.176471	-0.0191312
0.470588	0.235294	-0.0274228
0.470588	0.294118	-0.0342556
0.470588	0.352941	-0.0398072
0.470588	0.411765	-0.0441092
0.470588	0.470588	-0.0468111
0.470588	0.529412	-0.0475676
0.470588	0.588235	-0.046277
0.470588	0.647059	-0.0430324
0.470588	0.705882	-0.0382842
0.470588	0.764706	-0.0318905
0.470588	0.823529	-0.0246472
0.470588	0.882353	-0.0170699
0.470588	0.941176	-0.0115686

0.529412	0.0588235	-0.00446554
0.529412	0.117647	-0.0122404
0.529412	0.176471	-0.02131
0.529412	0.235294	-0.0297075
0.529412	0.294118	-0.0365642
0.529412	0.352941	-0.042303
0.529412	0.411765	-0.0468746
0.529412	0.470588	-0.0497965
0.529412	0.529412	-0.0507011
0.529412	0.588235	-0.049427
0.529412	0.647059	-0.0460484
0.529412	0.705882	-0.0410681
0.529412	0.764706	-0.0343691
0.529412	0.823529	-0.0265076
0.529412	0.882353	-0.0175234
0.529412	0.941176	-0.00842554

0.588235	0.0588235	-0.00505555
0.588235	0.117647	-0.0129726
0.588235	0.176471	-0.0221074
0.588235	0.235294	-0.0304755
0.588235	0.294118	-0.0372711
0.588235	0.352941	-0.0430421
0.588235	0.411765	-0.0476972
0.588235	0.470588	-0.050713
0.588235	0.529412	-0.0517522
0.588235	0.588235	-0.0506583
0.588235	0.647059	-0.0475064
0.588235	0.705882	-0.0427389
0.588235	0.764706	-0.0363314
0.588235	0.823529	-0.028897
0.588235	0.882353	-0.0209196
0.588235	0.941176	-0.0142561

0.647059	0.0588235	-0.00495365
0.647059	0.117647	-0.012506
0.647059	0.176471	-0.0214225
0.647059	0.235294	-0.0296644
0.647059	0.294118	-0.0363007
0.647059	0.352941	-0.0419027
0.647059	0.411765	-0.0464469
0.647059	0.470588	-0.0494361
0.647059	0.529412	-0.0505509
0.647059	0.588235	-0.049639
0.647059	0.647059	-0.0467892
0.647059	0.705882	-0.0422764
0.647059	0.764706	-0.0360502
0.647059	0.823529	-0.0284895
0.647059	0.882353	-0.0194715
0.647059	0.941176	-0.00979751

0.705882	0.0588235	-0.00413536
0.705882	0.117647	-0.0108119
0.705882	0.176471	-0.0191854
0.705882	0.235294	-0.027226
0.705882	0.294118	-0.0336771
0.705882	0.352941	-0.0389597
0.705882	0.411765	-0.0432353
0.705882	0.470588	-0.0461468
0.705882	0.529412	-0.0474446
0.705882	0.588235	-0.0469586
0.705882	0.647059	-0.044782
0.705882	0.705882	-0.0410637
0.705882	0.764706	-0.0358812
0.705882	0.823529	-0.0297425
0.705882	0.882353	-0.0230107
0.705882	0.941176	-0.0166248

0.764706	0.0588235	-0.00272213
0.764706	0.117647	-0.00801087
0.764706	0.176471	-0.0154169
0.764706	0.235294	-0.0231181
0.764706	0.294118	-0.0294516
0.764706	0.352941	-0.0343994
0.764706	0.411765	-0.038269
0.764706	0.470588	-0.0409054
0.764706	0.529412	-0.0422121
0.764706	0.588235	-0.0420173
0.764706	0.647059	-0.0403711
0.764706	0.705882	-0.0372885
0.764706	0.764706	-0.032807
0.764706	0.823529	-0.0270263
0.764706	0.882353	-0.0195079
0.764706	0.941176	-0.0104411

0.823529	0.0588235	-0.0010769
