0.0151515	-0.0513595
0.0454545	-0.116696
0.0757576	-0.166127
0.106061	-0.202399
0.136364	-0.218062
0.166667	-0.211227
0.19697	-0.190885
0.227273	-0.170185
0.257576	-0.154373
0.287879	-0.141576
0.318182	-0.129651
0.348485	-0.117245
0.378788	-0.103433
0.409091	-0.0879099
0.439394	-0.0705163
0.469697	-0.0512655
0.5	-0.030418
0.530303	-0.00845484
0.560606	0.0140109
0.590909	0.0362428
0.621212	0.0577199
0.651515	0.0777994
0.681818	0.0965731
0.712121	0.11365
0.742424	0.130317
0.772727	0.1462
0.80303	0.164195
0.833333	0.180978
0.863636	0.199997
0.893939	0.208091
0.924242	0.21878
0.954545	0.188268
0.984848	0.388964
