0.00387597	0.0342682
0.0116279	0.0912827
0.0193798	0.136762
0.0271318	0.171764
0.0348837	0.198603
0.0426357	0.220029
0.0503876	0.238333
0.0581395	0.254912
0.0658915	0.270301
0.0736434	0.284449
0.0813953	0.297025
0.0891473	0.307646
0.0968992	0.315995
0.104651	0.321875
0.112403	0.325231
0.120155	0.326146
0.127907	0.324825
0.135659	0.321573
0.143411	0.316762
0.151163	0.3108
0.158915	0.304093
0.166667	0.29702
0.174419	0.289902
0.182171	0.282993
0.189922	0.27647
0.197674	0.270436
0.205426	0.264927
0.213178	0.259929
0.22093	0.255388
0.228682	0.251227
0.236434	0.247361
0.244186	0.243702
0.251938	0.240171
0.25969	0.236699
0.267442	0.233227
0.275194	0.229711
0.282946	0.226114
0.290698	0.222404
0.29845	0.218559
0.306202	0.214557
0.313953	0.210377
0.321705	0.206002
0.329457	0.201412
0.337209	0.196591
0.344961	0.19152
0.352713	0.186187
0.360465	0.180575
0.368217	0.174674
0.375969	0.168473
0.383721	0.161967
0.391473	0.15515
0.399225	0.148021
0.406977	0.14058
0.414729	0.132832
0.422481	0.124782
0.430233	0.116439
0.437984	0.107813
0.445736	0.09892
0.453488	0.0897739
0.46124	0.0803931
0.468992	0.0707976
0.476744	0.0610094
0.484496	0.051052
0.492248	0.0409506
0.5	0.0307318
0.507752	0.0204229
0.515504	0.0100524
0.523256	-0.00035076
0.531008	-0.0107575
0.53876	-0.0211388
0.546512	-0.0314657
0.554264	-0.0417102
0.562016	-0.051845
0.569767	-0.0618439
0.577519	-0.0716823
0.585271	-0.0813371
0.593023	-0.0907872
0.600775	-0.100013
0.608527	-0.108999
0.616279	-0.117728
0.624031	-0.12619
0.631783	-0.134375
0.639535	-0.142274
0.647287	-0.149884
0.655039	-0.157202
0.662791	-0.164229
0.670543	-0.170967
0.678295	-0.177422
0.686047	-0.183602
0.693798	-0.189519
0.70155	-0.195187
0.709302	-0.200623
0.717054	-0.205849
0.724806	-0.210887
0.732558	-0.215765
0.74031	-0.220513
0.748062	-0.225162
0.755814	-0.229742
0.763566	-0.234286
0.771318	-0.238819
0.77907	-0.243365
0.786822	-0.247938
0.794574	-0.252544
0.802326	-0.257175
0.810078	-0.261814
0.817829	-0.266434
0.825581	-0.271001
0.833333	-0.275486
0.841085	-0.279883
0.848837	-0.284235
0.856589	-0.288678
0.864341	-0.293492
0.872093	-0.299168
0.879845	-0.306452
0.887597	-0.316351
0.895349	-0.330034
0.903101	-0.348574
0.910853	-0.37249
0.918605	-0.4011
0.926357	-0.431816
0.934109	-0.459618
0.94186	-0.477106
0.949612	-0.47558
0.957364	-0.447404
0.965116	-0.389331
0.972868	-0.305372
0.98062	-0.207113
0.988372	-0.110274
0.996124	-0.0289851
