0.0151515	0.0489118
0.0454545	0.116281
0.0757576	0.161047
0.106061	0.191074
0.136364	0.212524
0.166667	0.228734
0.19697	0.240564
0.227273	0.247474
0.257576	0.248519
0.287879	0.242965
0.318182	0.230573
0.348485	0.21168
0.378788	0.187135
0.409091	0.158137
0.439394	0.126
0.469697	0.0919327
0.5	0.0568786
0.530303	0.0214382
0.560606	-0.0141418
0.590909	-0.0499505
0.621212	-0.0863929
0.651515	-0.124168
0.681818	-0.164184
0.712121	-0.20728
0.742424	-0.253553
0.772727	-0.301134
0.80303	-0.344531
0.833333	-0.373281
0.863636	-0.37265
0.893939	-0.328956
0.924242	-0.240856
0.954545	-0.129789
0.984848	-0.0310041
