0.00775194	0.00775194	9.44252e-08
0.00775194	0.0155039	2.82988e-07
0.00775194	0.0232558	5.14006e-07
0.00775194	0.0310078	7.45835e-07
0.00775194	0.0387597	9.49311e-07
0.00775194	0.0465116	1.10501e-06
0.00775194	0.0542636	1.20026e-06
0.00775194	0.0620155	1.22693e-06
0.00775194	0.0697674	1.17983e-06
0.00775194	0.0775194	1.0557e-06
0.00775194	0.0852713	8.52514e-07
0.00775194	0.0930233	5.6906e-07
0.00775194	0.100775	2.04646e-07
0.00775194	0.108527	-2.41073e-07
0.00775194	0.116279	-7.68207e-07
0.00775194	0.124031	-1.3767e-06
0.00775194	0.131783	-2.06637e-06
0.00775194	0.139535	-2.83691e-06
0.00775194	0.147287	-3.68793e-06
0.00775194	0.155039	-4.61892e-06
0.00775194	0.162791	-5.62926e-06
0.00775194	0.170543	-6.7182e-06
0.00775194	0.178295	-7.88487e-06
0.00775194	0.186047	-9.12824e-06
0.00775194	0.193798	-1.04471e-05
0.00775194	0.20155	-1.18402e-05
0.00775194	0.209302	-1.33059e-05
0.00775194	0.217054	-1.48426e-05
0.00775194	0.224806	-1.64482e-05
0.00775194	0.232558	-1.81207e-05
0.00775194	0.24031	-1.98578e-05
0.00775194	0.248062	-2.16568e-05
0.00775194	0.255814	-2.35149e-05
0.00775194	0.263566	-2.54292e-05
0.00775194	0.271318	-2.73964e-05
0.00775194	0.27907	-2.94131e-05
0.00775194	0.286822	-3.14755e-05
0.00775194	0.294574	-3.35799e-05
0.00775194	0.302326	-3.5722e-05
0.00775194	0.310078	-3.78975e-05
0.00775194	0.317829	-4.01021e-05
0.00775194	0.325581	-4.23309e-05
0.00775194	0.333333	-4.45793e-05
0.00775194	0.341085	-4.68422e-05
0.00775194	0.348837	-4.91145e-05
0.00775194	0.356589	-5.13911e-05
0.00775194	0.364341	-5.36665e-05
0.00775194	0.372093	-5.59356e-05
0.00775194	0.379845	-5.81928e-05
0.00775194	0.387597	-6.04328e-05
0.00775194	0.395349	-6.26502e-05
0.00775194	0.403101	-6.48395e-05
0.00775194	0.410853	-6.69955e-05
0.00775194	0.418605	-6.91129e-05
0.00775194	0.426357	-7.11866e-05
0.00775194	0.434109	-7.32118e-05
0.00775194	0.44186	-7.51834e-05
0.00775194	0.449612	-7.7097e-05
0.00775194	0.457364	-7.89482e-05
0.00775194	0.465116	-8.07329e-05
0.00775194	0.472868	-8.24471e-05
0.00775194	0.48062	-8.40874e-05
0.00775194	0.488372	-8.56505e-05
0.00775194	0.496124	-8.71336e-05
0.00775194	0.503876	-8.8534e-05
0.00775194	0.511628	-8.98496e-05
0.00775194	0.51938	-9.10788e-05
0.00775194	0.527132	-9.22201e-05
0.00775194	0.534884	-9.32727e-05
0.00775194	0.542636	-9.42361e-05
0.00775194	0.550388	-9.51102e-05
0.00775194	0.55814	-9.58956e-05
0.00775194	0.565891	-9.65932e-05
0.00775194	0.573643	-9.72043e-05
0.00775194	0.581395	-9.77309e-05
0.00775194	0.589147	-9.81753e-05
0.00775194	0.596899	-9.85405e-05
0.00775194	0.604651	-9.88298e-05
0.00775194	0.612403	-9.90471e-05
0.00775194	0.620155	-9.91969e-05
0.00775194	0.627907	-9.92843e-05
0.00775194	0.635659	-9.93147e-05
0.00775194	0.643411	-9.92944e-05
0.00775194	0.651163	-9.923e-05
0.00775194	0.658915	-9.91291e-05
0.00775194	0.666667	-9.89998e-05
0.00775194	0.674419	-9.8851e-05
0.00775194	0.682171	-9.86924e-05
0.00775194	0.689922	-9.85349e-05
0.00775194	0.697674	-9.83901e-05
0.00775194	0.705426	-9.82712e-05
0.00775194	0.713178	-9.81925e-05
0.00775194	0.72093	-9.81704e-05
0.00775194	0.728682	-9.82227e-05
0.00775194	0.736434	-9.83701e-05
0.00775194	0.744186	-9.86358e-05
0.00775194	0.751938	-9.90464e-05
0.00775194	0.75969	-9.96327e-05
0.00775194	0.767442	-0.00010043
0.00775194	0.775194	-0.000101481
0.00775194	0.782946	-0.000102833
0.00775194	0.790698	-0.000104546
0.00775194	0.79845	-0.000106687
0.00775194	0.806202	-0.00010934
0.00775194	0.813953	-0.000112603
0.00775194	0.821705	-0.000116597
0.00775194	0.829457	-0.000121465
0.00775194	0.837209	-0.000127384
0.00775194	0.844961	-0.000134572
0.00775194	0.852713	-0.000143293
0.00775194	0.860465	-0.000153876
0.00775194	0.868217	-0.000166731
0.00775194	0.875969	-0.000182373
0.00775194	0.883721	-0.000201453
0.00775194	0.891473	-0.000224803
0.00775194	0.899225	-0.000253501
0.00775194	0.906977	-0.000288958
0.00775194	0.914729	-0.000333044
0.00775194	0.922481	-0.000388274
0.00775194	0.930233	-0.000458062
0.00775194	0.937984	-0.000547079
0.00775194	0.945736	-0.000661715
0.00775194	0.953488	-0.000810571
0.00775194	0.96124	-0.00100462
0.00775194	0.968992	-0.00125547
0.00775194	0.976744	-0.00156557
0.00775194	0.984496	-0.001883
0.00775194	0.992248	-0.00189106

0.0155039	0.00775194	2.82102e-07
0.0155039	0.0155039	7.72327e-07
0.0155039	0.0232558	1.34156e-06
0.0155039	0.0310078	1.88496e-06
0.0155039	0.0387597	2.32413e-06
0.0155039	0.0465116	2.60267e-06
0.0155039	0.0542636	2.68082e-06
0.0155039	0.0620155	2.53077e-06
0.0155039	0.0697674	2.13322e-06
0.0155039	0.0775194	1.47479e-06
0.0155039	0.0852713	5.4625e-07
0.0155039	0.0930233	-6.58697e-07
0.0155039	0.100775	-2.14429e-06
0.0155039	0.108527	-3.91326e-06
0.0155039	0.116279	-5.96724e-06
0.0155039	0.124031	-8.30701e-06
0.0155039	0.131783	-1.09327e-05
0.0155039	0.139535	-1.38437e-05
0.0155039	0.147287	-1.7039e-05
0.0155039	0.155039	-2.05171e-05
0.0155039	0.162791	-2.42759e-05
0.0155039	0.170543	-2.83127e-05
0.0155039	0.178295	-3.26246e-05
0.0155039	0.186047	-3.72076e-05
0.0155039	0.193798	-4.20577e-05
0.0155039	0.20155	-4.71699e-05
0.0155039	0.209302	-5.25385e-05
0.0155039	0.217054	-5.81574e-05
0.0155039	0.224806	-6.40197e-05
0.0155039	0.232558	-7.01178e-05
0.0155039	0.24031	-7.64431e-05
0.0155039	0.248062	-8.29867e-05
0.0155039	0.255814	-8.97387e-05
0.0155039	0.263566	-9.66883e-05
0.0155039	0.271318	-0.000103824
0.0155039	0.27907	-0.000111135
0.0155039	0.286822	-0.000118606
0.0155039	0.294574	-0.000126226
0.0155039	0.302326	-0.000133979
0.0155039	0.310078	-0.000141851
0.0155039	0.317829	-0.000149825
0.0155039	0.325581	-0.000157887
