x   y   u   v
0.030303	0.030303	0.000219698	-0.000219698
0.030303	0.0606061	3.46567e-05	-0.000254355
0.030303	0.0909091	-0.000292127	3.77716e-05
0.030303	0.121212	-0.00064791	0.000685681
0.030303	0.151515	-0.000993641	0.00167932
0.030303	0.181818	-0.00131753	0.00299685
0.030303	0.212121	-0.00161641	0.00461327
0.030303	0.242424	-0.00188881	0.00650208
0.030303	0.272727	-0.00213265	0.00863473
0.030303	0.30303	-0.00234477	0.0109795
0.030303	0.333333	-0.00252114	0.0135006
0.030303	0.363636	-0.00265742	0.0161581
0.030303	0.393939	-0.00274965	0.0189077
0.030303	0.424242	-0.00279505	0.0217028
0.030303	0.454545	-0.00279292	0.0244957
0.030303	0.484848	-0.00274558	0.0272413
0.030303	0.515152	-0.00265938	0.0299006
0.030303	0.545455	-0.00254584	0.0324465
0.030303	0.575758	-0.00242302	0.0348695
0.030303	0.606061	-0.00231759	0.0371871
0.030303	0.636364	-0.00226816	0.0394553
0.030303	0.666667	-0.00233101	0.0417863
0.030303	0.69697	-0.00259019	0.0443765
0.030303	0.727273	-0.00317503	0.0475515
0.030303	0.757576	-0.00428967	0.0518412
0.030303	0.787879	-0.00626048	0.0581016
0.030303	0.818182	-0.00960514	0.0677068
0.030303	0.848485	-0.0151088	0.0828156
0.030303	0.878788	-0.0237972	0.106613
0.030303	0.909091	-0.0362386	0.142851
0.030303	0.939394	-0.048268	0.191119
0.030303	0.969697	-0.0272778	0.218397
0.0606061	0.030303	0.000251686	-3.19873e-05
0.0606061	0.0606061	-0.000422444	0.000425113
0.0606061	0.0909091	-0.00142771	0.0015607
0.0606061	0.121212	-0.00252958	0.00344237
0.0606061	0.151515	-0.00362541	0.00607414
0.0606061	0.181818	-0.00467183	0.00942844
0.0606061	0.212121	-0.00564941	0.0134614
0.0606061	0.242424	-0.00654656	0.0181192
0.0606061	0.272727	-0.00735269	0.0233392
0.0606061	0.30303	-0.00805595	0.0290504
0.0606061	0.333333	-0.00864313	0.0351724
0.0606061	0.363636	-0.0091007	0.0416157
0.0606061	0.393939	-0.00941665	0.0482827
0.0606061	0.424242	-0.00958261	0.0550702
0.0606061	0.454545	-0.00959647	0.0618738
0.0606061	0.484848	-0.00946509	0.0685933
0.0606061	0.515152	-0.00920736	0.0751412
0.0606061	0.545455	-0.00885752	0.0814529
0.0606061	0.575758	-0.00846922	0.0874991
0.0606061	0.606061	-0.00812084	0.0933024
0.0606061	0.636364	-0.00792344	0.0989577
0.0606061	0.666667	-0.00803305	0.10466
0.0606061	0.69697	-0.00866977	0.110739
0.0606061	0.727273	-0.0101463	0.117711
0.0606061	0.757576	-0.0129062	0.126327
0.0606061	0.787879	-0.0175623	0.137629
0.0606061	0.818182	-0.0248956	0.152919
0.0606061	0.848485	-0.0356773	0.173488
0.0606061	0.878788	-0.0498711	0.199562
0.0606061	0.909091	-0.063745	0.227068
0.0606061	0.939394	-0.0598359	0.238636
0.0606061	0.969697	0.0268661	0.184492
0.0909091	0.030303	-2.34074e-05	0.000275093
0.0909091	0.0606061	-0.00150634	0.00135899
0.0909091	0.0909091	-0.00345091	0.00338219
0.0909091	0.121212	-0.00555136	0.00640396
0.0909091	0.151515	-0.00765218	0.0104307
0.0909091	0.181818	-0.00967512	0.015434
0.0909091	0.212121	-0.0115779	0.0213626
0.0909091	0.242424	-0.0133326	0.0281486
0.0909091	0.272727	-0.0149148	0.0357107
0.0909091	0.30303	-0.0162995	0.0439543
0.0909091	0.333333	-0.0174604	0.0527715
0.0909091	0.363636	-0.0183712	0.062042
0.0909091	0.393939	-0.0190087	0.0716341
0.0909091	0.424242	-0.0193563	0.0814077
0.0909091	0.454545	-0.0194082	0.0912195
0.0909091	0.484848	-0.0191751	0.10093
0.0909091	0.515152	-0.0186888	0.110411
0.0909091	0.545455	-0.0180081	0.119562
0.0909091	0.575758	-0.017226	0.128318
0.0909091	0.606061	-0.0164767	0.136674
0.0909091	0.636364	-0.0159471	0.144698
0.0909091	0.666667	-0.0158907	0.152555
0.0909091	0.69697	-0.0166471	0.160533
0.0909091	0.727273	-0.0186632	0.16905
0.0909091	0.757576	-0.0225073	0.178651
0.0909091	0.787879	-0.0288383	0.189927
0.0909091	0.818182	-0.0382335	0.203265
0.0909091	0.848485	-0.0506129	0.2182
0.0909091	0.878788	-0.0635742	0.231903
0.0909091	0.909091	-0.0678254	0.235984
0.0909091	0.939394	-0.0351515	0.211299
0.0909091	0.969697	0.109818	0.128348
0.121212	0.030303	-0.000593799	0.000570392
0.121212	0.0606061	-0.00319635	0.00226041
0.121212	0.0909091	-0.00629309	0.00510259
0.121212	0.121212	-0.00956447	0.0091157
0.121212	0.151515	-0.012828	0.0142915
0.121212	0.181818	-0.0159796	0.0205961
0.121212	0.212121	-0.0189556	0.0279738
