0.00769231	0.0148407
0.0230769	0.0399184
0.0384615	0.0622986
0.0538462	0.0821014
0.0692308	0.099468
0.0846154	0.114554
0.1	0.127523
0.115385	0.138539
0.130769	0.147766
0.146154	0.15536
0.161538	0.161466
0.176923	0.166218
0.192308	0.169735
0.207692	0.172122
0.223077	0.173468
0.238462	0.173847
0.253846	0.17332
0.269231	0.171934
0.284615	0.169721
0.3	0.166707
0.315385	0.162905
0.330769	0.158322
0.346154	0.152957
0.361538	0.146806
0.376923	0.139859
0.392308	0.132107
0.407692	0.123535
0.423077	0.114132
0.438462	0.103887
0.453846	0.0927917
0.469231	0.0808409
0.484615	0.0680352
0.5	0.0543814
0.515385	0.0398946
0.530769	0.0245994
0.546154	0.00853261
0.561538	-0.00825525
0.576923	-0.0256973
0.592308	-0.043708
0.607692	-0.06218
0.623077	-0.0809817
0.638462	-0.0999543
0.653846	-0.118909
0.669231	-0.137626
0.684615	-0.155851
0.7	-0.173295
0.715385	-0.18964
0.730769	-0.204536
0.746154	-0.217611
0.761538	-0.228481
0.776923	-0.236761
0.792308	-0.24208
0.807692	-0.244105
0.823077	-0.242558
0.838462	-0.23724
0.853846	-0.228052
0.869231	-0.215011
0.884615	-0.198264
0.9	-0.178088
0.915385	-0.154888
0.930769	-0.129178
0.946154	-0.101562
0.961538	-0.072701
0.976923	-0.0432846
0.992308	-0.0139951
