x   y   u   v
0.030303	0.030303	0.000724865	-0.000724865
0.030303	0.0606061	0.00135837	-0.00208324
0.030303	0.0909091	0.0013617	-0.00344494
0.030303	0.121212	0.000848113	-0.00429305
0.030303	0.151515	-0.000280198	-0.00401285
0.030303	0.181818	-0.00210868	-0.00190417
0.030303	0.212121	-0.00451634	0.00261218
0.030303	0.242424	-0.00712417	0.00973635
0.030303	0.272727	-0.00940448	0.0191408
0.030303	0.30303	-0.010875	0.0300159
0.030303	0.333333	-0.0112444	0.0412602
0.030303	0.363636	-0.0104551	0.0517153
0.030303	0.393939	-0.00864052	0.0603558
0.030303	0.424242	-0.0060502	0.066406
0.030303	0.454545	-0.00298209	0.0693881
0.030303	0.484848	0.000260374	0.0691277
0.030303	0.515152	0.0033882	0.0657395
0.030303	0.545455	0.00613291	0.0596066
0.030303	0.575758	0.00825126	0.0513553
0.030303	0.606061	0.00954055	0.0418148
0.030303	0.636364	0.00987367	0.0319411
0.030303	0.666667	0.00925564	0.0226855
0.030303	0.69697	0.00788475	0.0148007
0.030303	0.727273	0.00616079	0.00863995
0.030303	0.757576	0.00452689	0.00411307
0.030303	0.787879	0.00321866	0.000894401
0.030303	0.818182	0.00226482	-0.00137041
0.030303	0.848485	0.00164922	-0.00301964
0.030303	0.878788	0.00114596	-0.0041656
0.030303	0.909091	-0.000406315	-0.00375929
0.030303	0.939394	-0.00657071	0.00281142
0.030303	0.969697	-0.032672	0.0354835
0.0606061	0.030303	0.00201942	-0.00129455
0.0606061	0.0606061	0.00326362	-0.0031998
0.0606061	0.0909091	0.00270875	-0.00454685
0.0606061	0.121212	0.000640875	-0.00433961
0.0606061	0.151515	-0.00299013	-0.00162968
0.0606061	0.181818	-0.00807535	0.00433699
0.0606061	0.212121	-0.0140501	0.0138707
0.0606061	0.242424	-0.019942	0.0266886
0.0606061	0.272727	-0.0246858	0.0419699
0.0606061	0.30303	-0.0274834	0.0585782
0.0606061	0.333333	-0.0279745	0.0753083
0.0606061	0.363636	-0.0262164	0.0910697
0.0606061	0.393939	-0.0225449	0.104974
0.0606061	0.424242	-0.0174267	0.116351
0.0606061	0.454545	-0.0113501	0.124719
0.0606061	0.484848	-0.00476962	0.129749
0.0606061	0.515152	0.00190737	0.131229
0.0606061	0.545455	0.00831034	0.129052
0.0606061	0.575758	0.0140876	0.123216
0.0606061	0.606061	0.0188962	0.11386
0.0606061	0.636364	0.0224097	0.101324
0.0606061	0.666667	0.0243524	0.0862272
0.0606061	0.69697	0.024556	0.069556
0.0606061	0.727273	0.0230316	0.0526852
0.0606061	0.757576	0.0200314	0.0371807
0.0606061	0.787879	0.0160785	0.0243208
0.0606061	0.818182	0.0119065	0.0146792
0.0606061	0.848485	0.00807858	0.00824983
0.0606061	0.878788	0.00436705	0.00502874
0.0606061	0.909091	-0.00130816	0.00593059
0.0606061	0.939394	-0.0119963	0.0113562
0.0606061	0.969697	-0.0544218	0.0331059
0.0909091	0.030303	0.00311389	-0.00109447
0.0909091	0.0606061	0.00451135	-0.00234221
0.0909091	0.0909091	0.00268966	-0.00232312
0.0909091	0.121212	-0.00186589	0.000183647
0.0909091	0.151515	-0.00901171	0.00620523
0.0909091	0.181818	-0.0182025	0.0163324
0.0909091	0.212121	-0.0281759	0.0304582
0.0909091	0.242424	-0.0372323	0.0477485
0.0909091	0.272727	-0.0438257	0.0668884
0.0909091	0.30303	-0.0470461	0.0864511
0.0909091	0.333333	-0.0467062	0.105183
0.0909091	0.363636	-0.0431791	0.122146
0.0909091	0.393939	-0.0371253	0.136726
0.0909091	0.424242	-0.0292766	0.148576
0.0909091	0.454545	-0.0203006	0.157526
0.0909091	0.484848	-0.0107518	0.163508
0.0909091	0.515152	-0.00107438	0.16649
0.0909091	0.545455	0.00836573	0.166435
0.0909091	0.575758	0.0172416	0.163281
0.0909091	0.606061	0.0252302	0.156947
0.0909091	0.636364	0.0319896	0.147367
0.0909091	0.666667	0.0371524	0.134567
0.0909091	0.69697	0.0403401	0.118783
0.0909091	0.727273	0.0412056	0.100609
0.0909091	0.757576	0.0395167	0.0811234
0.0909091	0.787879	0.0352901	0.0619118
0.0909091	0.818182	0.0289662	0.0448521
0.0909091	0.848485	0.0212521	0.0316785
0.0909091	0.878788	0.0127853	0.0232603
0.0909091	0.909091	0.00121062	0.0207415
0.0909091	0.939394	-0.0118246	0.0205698
0.0909091	0.969697	-0.0622922	0.0284402
0.121212	0.030303	0.00371123	-0.000597336
0.121212	0.0606061	0.00457129	-0.000657276
0.121212	0.0909091	0.000659533	0.00137285
0.121212	0.121212	-0.00741894	0.00692591
0.121212	0.151515	-0.0191755	0.0170897
0.121212	0.181818	-0.0332561	0.0321433
0.121212	0.212121	-0.0473374	0.0513048
0.121212	0.242424	-0.058906	0.0729785
0.121212	0.272727	-0.0661527	0.0953056
0.121212	0.30303	-0.068411	0.116671
0.121212	0.333333	-0.0659807	0.135945
0.121212	0.363636	-0.0597425	0.152508
0.121212	0.393939	-0.0507433	0.166126
0.121212	0.424242	-0.0399545	0.176804
0.121212	0.454545	-0.028153	0.184657
0.121212	0.484848	-0.0159161	0.189821
0.121212	0.515152	-0.00365961	0.192406
0.121212	0.545455	0.00830241	0.19247
0.121212	0.575758	0.0197021	0.190009
0.121212	0.606061	0.0302722	0.184967
0.121212	0.636364	0.0397096	0.177247
0.121212	0.666667	0.0476543	0.166745
0.121212	0.69697	0.0536772	0.153408
0.121212	0.727273	0.0572865	0.137327
0.121212	0.757576	0.0579832	0.118861
0.121212	0.787879	0.0553028	0.0988482
0.121212	0.818182	0.0491563	0.078658
0.121212	0.848485	0.039444	0.0604662
0.121212	0.878788	0.0275846	0.0456668
0.121212	0.909091	0.0103381	0.0365394
0.121212	0.939394	-0.00405237	0.0287672
0.121212	0.969697	-0.0594636	0.0259386
0.151515	0.030303	0.00383244	-0.000121218
0.151515	0.0606061	0.00326626	0.00118381
0.151515	0.0909091	-0.00384775	0.0056911
0.151515	0.121212	-0.0168248	0.015097
0.151515	0.151515	-0.0343833	0.0303047
0.151515	0.181818	-0.0536929	0.0507415
0.151515	0.212121	-0.0711069	0.074511
0.151515	0.242424	-0.0835744	0.0991794
0.151515	0.272727	-0.0895667	0.122593
0.151515	0.30303	-0.0891564	0.143339
0.151515	0.333333	-0.0834242	0.160782
0.151515	0.363636	-0.0738434	0.174883
0.151515	0.393939	-0.0617814	0.185921
0.151515	0.424242	-0.048322	0.194289
0.151515	0.454545	-0.0342067	0.200342
0.151515	0.484848	-0.0199187	0.204345
0.151515	0.515152	-0.00575395	0.206439
0.151515	0.545455	0.00808032	0.206661
0.151515	0.575758	0.0214118	0.204952
0.151515	0.606061	0.0340396	0.201184
0.151515	0.636364	0.0457114	0.195182
0.151515	0.666667	0.0560727	0.186764
0.151515	0.69697	0.0646857	0.175756
0.151515	0.727273	0.0709535	0.162088
0.151515	0.757576	0.0742931	0.145779
0.151515	0.787879	0.0738591	0.127222
0.151515	0.818182	0.0694199	0.106959
0.151515	0.848485	0.0597327	0.08667
0.151515	0.878788	0.0470189	0.0672357
0.151515	0.909091	0.026091	0.0514827
0.151515	0.939394	0.0115963	0.0358341
0.151515	0.969697	-0.0460416	0.0224121
0.181818	0.030303	0.00355661	0.000275837
0.181818	0.0606061	0.000403212	0.00313888
0.181818	0.0909091	-0.0115044	0.0107955
0.181818	0.121212	-0.0310341	0.0250048
0.181818	0.151515	-0.0550602	0.0456818
0.181818	0.181818	-0.0787362	0.0707251
