0.00769231	-0.0556969
0.0230769	-0.13683
0.0384615	-0.194474
0.0538462	-0.241545
0.0692308	-0.280643
0.0846154	-0.308674
0.1	-0.322903
0.115385	-0.323365
0.130769	-0.313311
0.146154	-0.297699
0.161538	-0.280903
0.176923	-0.265383
0.192308	-0.251844
0.207692	-0.240029
0.223077	-0.22937
0.238462	-0.219328
0.253846	-0.209531
0.269231	-0.199771
0.284615	-0.189953
0.3	-0.180035
0.315385	-0.16999
0.330769	-0.159789
0.346154	-0.149399
0.361538	-0.138785
0.376923	-0.127913
0.392308	-0.116759
0.407692	-0.105309
0.423077	-0.0935588
0.438462	-0.0815165
0.453846	-0.0692008
0.469231	-0.0566398
0.484615	-0.0438689
0.5	-0.0309297
0.515385	-0.0178676
0.530769	-0.00473017
0.546154	0.00843475
0.561538	0.0215811
0.576923	0.0346662
0.592308	0.0476526
0.607692	0.0605092
0.623077	0.073213
0.638462	0.0857496
0.653846	0.0981145
0.669231	0.110313
0.684615	0.122361
0.7	0.134285
0.715385	0.146124
0.730769	0.157926
0.746154	0.169757
0.761538	0.181703
0.776923	0.193872
0.792308	0.206403
0.807692	0.219456
0.823077	0.233193
0.838462	0.247725
0.853846	0.263039
0.869231	0.278872
0.884615	0.294651
0.9	0.30937
0.915385	0.32174
0.930769	0.33006
0.946154	0.333075
0.961538	0.334142
0.976923	0.39329
0.992308	0.696266
