0.0151515	-0.0114189
0.0454545	-0.0308053
0.0757576	-0.0483778
0.106061	-0.0647192
0.136364	-0.0802756
0.166667	-0.0953712
0.19697	-0.110212
0.227273	-0.124881
0.257576	-0.139332
0.287879	-0.153376
0.318182	-0.16668
0.348485	-0.178768
0.378788	-0.189036
0.409091	-0.196787
0.439394	-0.201279
0.469697	-0.201794
0.5	-0.197712
0.530303	-0.188582
0.560606	-0.174181
0.590909	-0.15454
0.621212	-0.129925
0.651515	-0.100775
0.681818	-0.0675733
0.712121	-0.0306578
0.742424	0.010056
0.772727	0.0554662
0.80303	0.107808
0.833333	0.171257
0.863636	0.252365
0.893939	0.359746
0.924242	0.502052
0.954545	0.683229
0.984848	0.89508
