0.0151515	-0.0173482
0.0454545	-0.0489873
0.0757576	-0.0796633
0.106061	-0.11084
0.136364	-0.143267
0.166667	-0.176654
0.19697	-0.209487
0.227273	-0.239169
0.257576	-0.262533
0.287879	-0.276607
0.318182	-0.279436
0.348485	-0.270675
0.378788	-0.251655
0.409091	-0.224884
0.439394	-0.19322
0.469697	-0.159128
0.5	-0.124285
0.530303	-0.0895423
0.560606	-0.0551413
0.590909	-0.0209883
0.621212	0.0130977
0.651515	0.0472158
0.681818	0.0812918
0.712121	0.115046
0.742424	0.148
0.772727	0.179522
0.80303	0.208895
0.833333	0.235553
0.863636	0.260223
0.893939	0.289846
0.924242	0.350637
0.954545	0.501083
0.984848	0.8031
