x	y	u	v
0.124031	0.217054	-0.00254267	0.00388833
0.124031	0.224806	-0.00258159	0.00405687
0.124031	0.232558	-0.0026223	0.00422802
0.124031	0.24031	-0.00266482	0.00440189
0.124031	0.248062	-0.00270921	0.00457859
0.124031	0.255814	-0.0027555	0.00475824
0.124031	0.263566	-0.00280374	0.00494096
0.124031	0.271318	-0.00285397	0.00512687
0.124031	0.27907	-0.00290626	0.00531611
0.124031	0.286822	-0.00296066	0.00550879
0.124031	0.294574	-0.00301722	0.00570505
0.124031	0.302326	-0.003076	0.00590503
0.124031	0.310078	-0.00313707	0.00610886
0.124031	0.317829	-0.0032005	0.00631668
0.124031	0.325581	-0.00326636	0.00652865
0.124031	0.333333	-0.00333473	0.0067449
0.124031	0.341085	-0.00340568	0.0069656
0.124031	0.348837	-0.0034793	0.0071909
0.124031	0.356589	-0.00355569	0.00742096
0.124031	0.364341	-0.00363494	0.00765594
0.124031	0.372093	-0.00371716	0.00789603
0.124031	0.379845	-0.00380244	0.00814139
0.124031	0.387597	-0.00389091	0.00839222
0.124031	0.395349	-0.00398269	0.00864868
0.124031	0.403101	-0.00407791	0.00891099
0.124031	0.410853	-0.0041767	0.00917933
0.124031	0.418605	-0.00427921	0.00945392
0.124031	0.426357	-0.00438561	0.00973497
0.124031	0.434109	-0.00449605	0.0100227
0.124031	0.44186	-0.00461072	0.0103173
0.124031	0.449612	-0.0047298	0.0106191
0.124031	0.457364	-0.0048535	0.0109283
0.124031	0.465116	-0.00498203	0.0112451
0.124031	0.472868	-0.00511563	0.0115698
0.124031	0.48062	-0.00525454	0.0119026
0.124031	0.488372	-0.00539903	0.0122439
0.124031	0.496124	-0.00554938	0.012594
0.124031	0.503876	-0.00570591	0.0129531
0.124031	0.511628	-0.00586893	0.0133215
0.124031	0.51938	-0.0060388	0.0136997
0.124031	0.527132	-0.00621591	0.0140878
0.124031	0.534884	-0.00640065	0.0144864
0.124031	0.542636	-0.00659348	0.0148956
0.124031	0.550388	-0.00679486	0.015316
0.124031	0.55814	-0.0070053	0.0157478
0.124031	0.565891	-0.00722537	0.0161916
0.124031	0.573643	-0.00745567	0.0166477
0.124031	0.581395	-0.00769683	0.0171166
0.124031	0.589147	-0.00794957	0.0175986
0.124031	0.596899	-0.00821465	0.0180944
0.124031	0.604651	-0.00849289	0.0186043
0.124031	0.612403	-0.0087852	0.0191288
0.124031	0.620155	-0.00909256	0.0196685
0.124031	0.627907	-0.00941603	0.0202239
0.124031	0.635659	-0.00975677	0.0207955
0.124031	0.643411	-0.0101161	0.0213838
0.124031	0.651163	-0.0104953	0.0219894
0.124031	0.658915	-0.0108959	0.0226128
0.124031	0.666667	-0.0113197	0.0232547
0.124031	0.674419	-0.0117684	0.0239154
0.124031	0.682171	-0.012244	0.0245956
0.124031	0.689922	-0.0127486	0.0252957
0.124031	0.697674	-0.0132847	0.0260163
0.124031	0.705426	-0.013855	0.0267576
0.124031	0.713178	-0.0144622	0.0275201
0.124031	0.72093	-0.0151096	0.0283039
0.124031	0.728682	-0.0158006	0.0291093
0.124031	0.736434	-0.0165391	0.0299361
0.124031	0.744186	-0.0173294	0.0307842
0.124031	0.751938	-0.0181761	0.031653
0.124031	0.75969	-0.0190842	0.0325418
0.124031	0.767442	-0.0200594	0.0334493
0.124031	0.775194	-0.021108	0.034374
0.124031	0.782946	-0.0222365	0.0353134
0.124031	0.790698	-0.0234523	0.0362646
0.124031	0.79845	-0.0247636	0.0372236
0.124031	0.806202	-0.0261789	0.0381854
0.124031	0.813953	-0.0277076	0.0391434
0.124031	0.821705	-0.0293596	0.0400897
0.124031	0.829457	-0.0311455	0.0410139
0.124031	0.837209	-0.0330763	0.0419037
0.124031	0.844961	-0.035163	0.0427436
0.124031	0.852713	-0.0374165	0.0435147
0.124031	0.860465	-0.0398468	0.0441944
0.124031	0.868217	-0.0424621	0.0447551
0.124031	0.875969	-0.0452669	0.0451645
0.124031	0.883721	-0.0482592	0.0453842
0.124031	0.891473	-0.0514253	0.04537
0.124031	0.899225	-0.054731	0.0450714
0.124031	0.906977	-0.0581042	0.0444319
0.124031	0.914729	-0.0614043	0.0433901
0.124031	0.922481	-0.0643631	0.0418812
0.124031	0.930233	-0.0664757	0.03984
0.124031	0.937984	-0.0667981	0.0372049
0.124031	0.945736	-0.0635797	0.0339235
0.124031	0.953488	-0.0536192	0.0299609
0.124031	0.96124	-0.0311888	0.0253125
0.124031	0.968992	0.0136035	0.0200268
0.124031	0.976744	0.0968662	0.0142526
0.124031	0.984496	0.242129	0.0083394
0.124031	0.992248	0.475929	0.00305161
0.131783	0.00775194	-0.00046188	3.72899e-05
0.131783	0.0155039	-0.00139596	0.000126511
0.131783	0.0232558	-0.00183006	0.000239876
0.131783	0.0310078	-0.00203315	0.00036455
0.131783	0.0387597	-0.00212991	0.000494629
0.131783	0.0465116	-0.00217814	0.00062742
0.131783	0.0542636	-0.00220464	0.000761721
0.131783	0.0620155	-0.00222183	0.00089702
0.131783	0.0697674	-0.00223548	0.00103313
0.131783	0.0775194	-0.00224826	0.00117
0.131783	0.0852713	-0.00226143	0.00130766
0.131783	0.0930233	-0.00227555	0.00144618
0.131783	0.100775	-0.00229092	0.00158562
0.131783	0.108527	-0.00230767	0.00172608
0.131783	0.116279	-0.00232586	0.00186762
0.131783	0.124031	-0.00234554	0.00201035
0.131783	0.131783	-0.00236674	0.00215435
0.131783	0.139535	-0.00238948	0.00229972
0.131783	0.147287	-0.00241379	0.00244655
0.131783	0.155039	-0.00243968	0.00259492
0.131783	0.162791	-0.00246718	0.00274495
0.131783	0.170543	-0.00249632	0.00289671
0.131783	0.178295	-0.00252711	0.00305031
0.131783	0.186047	-0.00255959	0.00320585
0.131783	0.193798	-0.00259379	0.00336343
0.131783	0.20155	-0.00262973	0.00352315
0.131783	0.209302	-0.00266744	0.00368511
0.131783	0.217054	-0.00270698	0.00384942
0.131783	0.224806	-0.00274836	0.00401619
0.131783	0.232558	-0.00279163	0.00418552
0.131783	0.24031	-0.00283683	0.00435752
0.131783	0.248062	-0.002884	0.00453232
0.131783	0.255814	-0.0029332	0.00471002
0.131783	0.263566	-0.00298446	0.00489074
0.131783	0.271318	-0.00303784	0.0050746
0.131783	0.27907	-0.00309339	0.00526173
0.131783	0.286822	-0.00315118	0.00545225
0.131783	0.294574	-0.00321126	0.00564629
0.131783	0.302326	-0.00327369	0.00584398
0.131783	0.310078	-0.00333855	0.00604546
0.131783	0.317829	-0.0034059	0.00625085
0.131783	0.325581	-0.00347582	0.00646031
0.131783	0.333333	-0.00354839	0.00667398
0.131783	0.341085	-0.0036237	0.006892
0.131783	0.348837	-0.00370184	0.00711454
0.131783	0.356589	-0.00378289	0.00734174
0.131783	0.364341	-0.00386697	0.00757376
0.131783	0.372093	-0.00395417	0.00781078
0.131783	0.379845	-0.00404462	0.00805296
0.131783	0.387597	-0.00413843	0.00830047
0.131783	0.395349	-0.00423572	0.0085535
0.131783	0.403101	-0.00433664	0.00881224
0.131783	0.410853	-0.00444132	0.00907686
0.131783	0.418605	-0.00454993	0.00934757
0.131783	0.426357	-0.00466261	0.00962457
0.131783	0.434109	-0.00477955	0.00990808
0.131783	0.44186	-0.00490094	0.0101983
0.131783	0.449612	-0.00502696	0.0104955
0.131783	0.457364	-0.00515782	0.0107998
0.131783	0.465116	-0.00529376	0.0111115
0.131783	0.472868	-0.00543501	0.0114309
0.131783	0.48062	-0.00558182	0.0117582
0.131783	0.488372	-0.00573448	0.0120936
0.131783	0.496124	-0.00589327	0.0124375
0.131783	0.503876	-0.00605851	0.0127901
0.131783	0.511628	-0.00623054	0.0131517
0.131783	0.51938	-0.00640971	0.0135226
0.131783	0.527132	-0.00659643	0.0139031
0.131783	0.534884	-0.0067911	0.0142936
0.131783	0.542636	-0.00699418	0.0146943
0.131783	0.550388	-0.00720616	0.0151056
0.131783	0.55814	-0.00742755	0.0155278
0.131783	0.565891	-0.00765893	0.0159614
0.131783	0.573643	-0.00790089	0.0164066
0.131783	0.581395	-0.00815412	0.0168639
0.131783	0.589147	-0.0084193	0.0173336
0.131783	0.596899	-0.00869722	0.0178162
0.131783	0.604651	-0.00898872	0.0183121
0.131783	0.612403	-0.0092947	0.0188216
0.131783	0.620155	-0.00961614	0.0193451
0.131783	0.627907	-0.00995413	0.0198832
0.131783	0.635659	-0.0103098	0.0204363
0.131783	0.643411	-0.0106845	0.0210047
0.131783	0.651163	-0.0110795	0.0215888
0.131783	0.658915	-0.0114963	0.0221892
0.131783	0.666667	-0.0119366	0.0228061
0.131783	0.674419	-0.0124022	0.02344
0.131783	0.682171	-0.0128951	0.0240911
0.131783	0.689922	-0.0134173	0.0247597
0.131783	0.697674	-0.0139712	0.0254462
0.131783	0.705426	-0.0145593	0.0261505
0.131783	0.713178	-0.0151845	0.0268728
0.131783	0.72093	-0.0158498	0.027613
0.131783	0.728682	-0.0165585	0.0283709
0.131783	0.736434	-0.0173143	0.029146
0.131783	0.744186	-0.0181211	0.0299377
0.131783	0.751938	-0.0189834	0.030745
0.131783	0.75969	-0.0199059	0.0315667
0.131783	0.767442	-0.0208937	0.032401
0.131783	0.775194	-0.0219526	0.0332456
0.131783	0.782946	-0.0230885	0.0340977
0.131783	0.790698	-0.0243082	0.0349535
0.131783	0.79845	-0.0256186	0.0358085
0.131783	0.806202	-0.0270272	0.0366569
0.131783	0.813953	-0.0285422	0.0374915
0.131783	0.821705	-0.0301719	0.0383038
0.131783	0.829457	-0.0319248	0.039083
0.131783	0.837209	-0.0338098	0.0398165
0.131783	0.844961	-0.0358352	0.0404887
0.131783	0.852713	-0.0380091	0.0410813
0.131783	0.860465	-0.040338	0.0415725
0.131783	0.868217	-0.0428263	0.0419366
0.131783	0.875969	-0.0454742	0.0421439
0.131783	0.883721	-0.0482755	0.0421602
0.131783	0.891473	-0.0512121	0.041947
0.131783	0.899225	-0.0542452	0.0414612
0.131783	0.906977	-0.0572993	0.0406562
0.131783	0.914729	-0.060231	0.039483
0.131783	0.922481	-0.0627714	0.0378913
0.131783	0.930233	-0.0644172	0.0358328
0.131783	0.937984	-0.0642292	0.0332639
0.131783	0.945736	-0.0604665	0.0301507
0.131783	0.953488	-0.0499432	0.0264747
0.131783	0.96124	-0.0269567	0.0222426
0.131783	0.968992	0.0183413	0.0175048
0.131783	0.976744	0.101977	0.0123944
0.131783	0.984496	0.24731	0.00721331
0.131783	0.992248	0.480524	0.00261855
0.139535	0.00775194	-0.000498829	3.69492e-05
0.139535	0.0155039	-0.00148427	0.000125255
0.139535	0.0232558	-0.00194225	0.000237439
0.139535	0.0310078	-0.00215652	0.000360807
0.139535	0.0387597	-0.00225862	0.000489518
0.139535	0.0465116	-0.00230953	0.000620911
0.139535	0.0542636	-0.00233752	0.000753796
0.139535	0.0620155	-0.0023557	0.000887668
0.139535	0.0697674	-0.00237015	0.00102234
0.139535	0.0775194	-0.00238369	0.00115776
0.139535	0.0852713	-0.00239763	0.00129397
0.139535	0.0930233	-0.0024126	0.00143101
0.139535	0.100775	-0.00242888	0.00156897
0.139535	0.108527	-0.00244662	0.00170793
0.139535	0.116279	-0.00246589	0.00184796
0.139535	0.124031	-0.00248674	0.00198916
0.139535	0.131783	-0.0025092	0.00213162
0.139535	0.139535	-0.00253329	0.00227542
0.139535	0.147287	-0.00255903	0.00242066
0.139535	0.155039	-0.00258645	0.00256743
0.139535	0.162791	-0.00261557	0.00271582
0.139535	0.170543	-0.00264642	0.00286592
0.139535	0.178295	-0.00267903	0.00301784
0.139535	0.186047	-0.00271342	0.00317166
0.139535	0.193798	-0.00274962	0.0033275
0.139535	0.20155	-0.00278767	0.00348544
0.139535	0.209302	-0.00282759	0.00364559
0.139535	0.217054	-0.00286944	0.00380805
0.139535	0.224806	-0.00291324	0.00397292
0.139535	0.232558	-0.00295903	0.00414033
0.139535	0.24031	-0.00300686	0.00431036
0.139535	0.248062	-0.00305678	0.00448313
0.139535	0.255814	-0.00310883	0.00465877
0.139535	0.263566	-0.00316306	0.00483737
0.139535	0.271318	-0.00321953	0.00501906
0.139535	0.27907	-0.00327829	0.00520396
0.139535	0.286822	-0.00333941	0.00539219
0.139535	0.294574	-0.00340294	0.00558387
0.139535	0.302326	-0.00346895	0.00577914
0.139535	0.310078	-0.00353752	0.00597812
0.139535	0.317829	-0.00360872	0.00618094
0.139535	0.325581	-0.00368263	0.00638775
0.139535	0.333333	-0.00375933	0.00659868
0.139535	0.341085	-0.0038389	0.00681388
0.139535	0.348837	-0.00392145	0.0070335
0.139535	0.356589	-0.00400707	0.00725768
0.139535	0.364341	-0.00409587	0.00748657
0.139535	0.372093	-0.00418795	0.00772035
0.139535	0.379845	-0.00428344	0.00795917
0.139535	0.387597	-0.00438245	0.0082032
0.139535	0.395349	-0.00448513	0.0084526
0.139535	0.403101	-0.0045916	0.00870757
0.139535	0.410853	-0.00470202	0.00896827
0.139535	0.418605	-0.00481655	0.0092349
0.139535	0.426357	-0.00493536	0.00950765
0.139535	0.434109	-0.00505862	0.00978671
0.139535	0.44186	-0.00518652	0.0100723
0.139535	0.449612	-0.00531927	0.0103646
0.139535	0.457364	-0.00545708	0.0106639
0.139535	0.465116	-0.00560018	0.0109703
0.139535	0.472868	-0.00574882	0.0112841
0.139535	0.48062	-0.00590327	0.0116055
0.139535	0.488372	-0.0060638	0.0119349
0.139535	0.496124	-0.00623071	0.0122723
0.139535	0.503876	-0.00640432	0.0126181
0.139535	0.511628	-0.00658499	0.0129726
0.139535	0.51938	-0.00677308	0.0133359
0.139535	0.527132	-0.00696899	0.0137085
0.139535	0.534884	-0.00717314	0.0140905
0.139535	0.542636	-0.00738599	0.0144824
0.139535	0.550388	-0.00760804	0.0148842
0.139535	0.55814	-0.00783982	0.0152965
0.139535	0.565891	-0.00808189	0.0157195
0.139535	0.573643	-0.00833487	0.0161534
0.139535	0.581395	-0.00859944	0.0165988
0.139535	0.589147	-0.0088763	0.0170558
0.139535	0.596899	-0.00916623	0.0175248
0.139535	0.604651	-0.00947007	0.0180061
0.139535	0.612403	-0.00978873	0.0185001
0.139535	0.620155	-0.0101232	0.0190072
0.139535	0.627907	-0.0104745	0.0195276
0.139535	0.635659	-0.0108439	0.0200617
0.139535	0.643411	-0.0112325	0.0206097
0.139535	0.651163	-0.0116418	0.021172
0.139535	0.658915	-0.0120732	0.0217489
0.139535	0.666667	-0.0125283	0.0223405
0.139535	0.674419	-0.0130089	0.0229472
0.139535	0.682171	-0.0135168	0.0235689
0.139535	0.689922	-0.0140542	0.0242059
0.139535	0.697674	-0.0146234	0.0248581
0.139535	0.705426	-0.0152266	0.0255254
0.139535	0.713178	-0.0158667	0.0262076
0.139535	0.72093	-0.0165465	0.0269044
0.139535	0.728682	-0.0172692	0.0276152
0.139535	0.736434	-0.0180383	0.0283392
0.139535	0.744186	-0.0188574	0.0290754
0.139535	0.751938	-0.0197306	0.0298226
0.139535	0.75969	-0.0206622	0.0305789
0.139535	0.767442	-0.021657	0.0313422
0.139535	0.775194	-0.0227201	0.0321098
0.139535	0.782946	-0.0238569	0.0328781
0.139535	0.790698	-0.0250732	0.0336432
0.139535	0.79845	-0.0263752	0.0343999
0.139535	0.806202	-0.0277693	0.0351419
0.139535	0.813953	-0.0292622	0.0358619
0.139535	0.821705	-0.0308607	0.0365508
0.139535	0.829457	-0.0325719	0.0371978
0.139535	0.837209	-0.0344023	0.0377904
0.139535	0.844961	-0.0363582	0.0383133
0.139535	0.852713	-0.0384449	0.0387492
0.139535	0.860465	-0.0406663	0.0390775
0.139535	0.868217	-0.0430234	0.0392746
0.139535	0.875969	-0.0455136	0.039314
0.139535	0.883721	-0.048127	0.0391654
0.139535	0.891473	-0.0508424	0.0387957
0.139535	0.899225	-0.0536184	0.0381689
0.139535	0.906977	-0.0563773	0.037247
0.139535	0.914729	-0.0589749	0.0359909
0.139535	0.922481	-0.0611429	0.0343624
0.139535	0.930233	-0.0623807	0.0323259
0.139535	0.937984	-0.0617548	0.0298514
0.139535	0.945736	-0.0575328	0.0269177
0.139535	0.953488	-0.0465425	0.0235171
0.139535	0.96124	-0.0231022	0.0196626
0.139535	0.968992	0.0226004	0.0154036
0.139535	0.976744	0.106522	0.0108582
0.139535	0.984496	0.251879	0.00628923
0.139535	0.992248	0.484547	0.00226631
0.147287	0.00775194	-0.000535412	3.65827e-05
0.147287	0.0155039	-0.0015716	0.000123918
0.147287	0.0232558	-0.00205318	0.000234849
0.147287	0.0310078	-0.0022785	0.000356832
0.147287	0.0387597	-0.00238589	0.000484095
0.147287	0.0465116	-0.00243945	0.000614007
0.147287	0.0542636	-0.00246891	0.000745394
0.147287	0.0620155	-0.00248806	0.000877754
0.147287	0.0697674	-0.0025033	0.0010109
0.147287	0.0775194	-0.00251758	0.00114479
0.147287	0.0852713	-0.00253229	0.00127945
0.147287	0.0930233	-0.00254809	0.00141494
0.147287	0.100775	-0.00256527	0.00155133
0.147287	0.108527	-0.00258399	0.0016887
0.147287	0.116279	-0.00260433	0.00182714
0.147287	0.124031	-0.00262632	0.00196672
0.147287	0.131783	-0.00265002	0.00210754
0.147287	0.139535	-0.00267543	0.00224968
0.147287	0.147287	-0.00270259	0.00239324
0.147287	0.155039	-0.00273151	0.00253831
0.147287	0.162791	-0.00276223	0.00268497
0.147287	0.170543	-0.00279477	0.00283332
0.147287	0.178295	-0.00282916	0.00298345
0.147287	0.186047	-0.00286543	0.00313546
0.147287	0.193798	-0.00290361	0.00328945
0.147287	0.20155	-0.00294373	0.00344551
0.147287	0.209302	-0.00298583	0.00360374
0.147287	0.217054	-0.00302994	0.00376425
0.147287	0.224806	-0.00307612	0.00392713
0.147287	0.232558	-0.00312439	0.0040925
0.147287	0.24031	-0.00317481	0.00426045
0.147287	0.248062	-0.00322742	0.00443109
0.147287	0.255814	-0.00328228	0.00460454
0.147287	0.263566	-0.00333943	0.00478091
0.147287	0.271318	-0.00339893	0.0049603
0.147287	0.27907	-0.00346084	0.00514285
0.147287	0.286822	-0.00352522	0.00532866
0.147287	0.294574	-0.00359214	0.00551786
0.147287	0.302326	-0.00366167	0.00571057
0.147287	0.310078	-0.00373387	0.00590692
0.147287	0.317829	-0.00380884	0.00610704
0.147287	0.325581	-0.00388665	0.00631106
0.147287	0.333333	-0.00396738	0.00651911
0.147287	0.341085	-0.00405113	0.00673134
0.147287	0.348837	-0.004138	0.00694788
0.147287	0.356589	-0.00422808	0.00716889
0.147287	0.364341	-0.00432148	0.0073945
0.147287	0.372093	-0.00441833	0.00762487
0.147287	0.379845	-0.00451873	0.00786016
0.147287	0.387597	-0.00462282	0.00810053
0.147287	0.395349	-0.00473073	0.00834614
0.147287	0.403101	-0.00484262	0.00859715
0.147287	0.410853	-0.00495862	0.00885375
0.147287	0.418605	-0.00507891	0.00911611
0.147287	0.426357	-0.00520365	0.0093844
0.147287	0.434109	-0.00533304	0.00965882
0.147287	0.44186	-0.00546726	0.00993956
0.147287	0.449612	-0.00560652	0.0102268
0.147287	0.457364	-0.00575104	0.0105208
0.147287	0.465116	-0.00590106	0.0108217
0.147287	0.472868	-0.00605684	0.0111297
0.147287	0.48062	-0.00621863	0.011445
0.147287	0.488372	-0.00638673	0.011768
0.147287	0.496124	-0.00656144	0.0120987
0.147287	0.503876	-0.00674309	0.0124375
0.147287	0.511628	-0.00693203	0.0127845
0.147287	0.51938	-0.00712863	0.01314
0.147287	0.527132	-0.00733331	0.0135044
0.147287	0.534884	-0.00754648	0.0138777
0.147287	0.542636	-0.00776861	0.0142603
0.147287	0.550388	-0.0080002	0.0146525
0.147287	0.55814	-0.00824178	0.0150544
0.147287	0.565891	-0.00849393	0.0154665
0.147287	0.573643	-0.00875727	0.0158889
0.147287	0.581395	-0.00903246	0.0163219
0.147287	0.589147	-0.00932022	0.0167658
0.147287	0.596899	-0.00962132	0.0172209
0.147287	0.604651	-0.0099366	0.0176875
0.147287	0.612403	-0.010267	0.0181657
0.147287	0.620155	-0.0106134	0.0186559
0.147287	0.627907	-0.0109769	0.0191583
0.147287	0.635659	-0.0113587	0.0196731
0.147287	0.643411	-0.0117599	0.0202005
0.147287	0.651163	-0.012182	0.0207407
0.147287	0.658915	-0.0126263	0.0212938
0.147287	0.666667	-0.0130944	0.02186
0.147287	0.674419	-0.0135881	0.0224392
0.147287	0.682171	-0.0141091	0.0230315
0.147287	0.689922	-0.0146595	0.0236368
0.147287	0.697674	-0.0152414	0.0242548
0.147287	0.705426	-0.0158571	0.0248853
0.147287	0.713178	-0.0165092	0.0255278
0.147287	0.72093	-0.0172004	0.0261817
0.147287	0.728682	-0.0179337	0.0268461
0.147287	0.736434	-0.0187123	0.0275201
0.147287	0.744186	-0.0195395	0.0282023
0.147287	0.751938	-0.0204192	0.028891
0.147287	0.75969	-0.0213553	0.0295841
0.147287	0.767442	-0.0223521	0.0302791
0.147287	0.775194	-0.023414	0.030973
0.147287	0.782946	-0.0245458	0.0316619
0.147287	0.790698	-0.0257527	0.0323413
0.147287	0.79845	-0.0270397	0.0330058
0.147287	0.806202	-0.0284125	0.033649
0.147287	0.813953	-0.0298764	0.0342633
0.147287	0.821705	-0.031437	0.0348395
0.147287	0.829457	-0.0330995	0.0353671
0.147287	0.837209	-0.0348689	0.0358337
0.147287	0.844961	-0.0367495	0.036225
0.147287	0.852713	-0.0387444	0.0365245
0.147287	0.860465	-0.0408551	0.0367134
0.147287	0.868217	-0.0430804	0.0367704
0.147287	0.875969	-0.0454149	0.0366718
0.147287	0.883721	-0.0478466	0.0363914
0.147287	0.891473	-0.0503521	0.0359011
0.147287	0.899225	-0.0528882	0.0351709
0.147287	0.906977	-0.0553766	0.0341702
0.147287	0.914729	-0.0576731	0.0328684
0.147287	0.922481	-0.059511	0.0312365
0.147287	0.930233	-0.060393	0.0292488
0.147287	0.937984	-0.059391	0.026885
0.147287	0.945736	-0.0547807	0.024133
0.147287	0.953488	-0.0434012	0.0209916
0.147287	0.96124	-0.0195882	0.0174776
0.147287	0.968992	0.0264408	0.0136371
0.147287	0.976744	0.110584	0.00957559
0.147287	0.984496	0.255932	0.00552262
0.147287	0.992248	0.488093	0.00197647
0.155039	0.00775194	-0.000571603	3.61909e-05
0.155039	0.0155039	-0.00165791	0.000122499
0.155039	0.0232558	-0.00216279	0.000232108
0.155039	0.0310078	-0.00239902	0.000352629
0.155039	0.0387597	-0.00251162	0.000478365
0.155039	0.0465116	-0.0025678	0.000606716
0.155039	0.0542636	-0.00259872	0.000736521
0.155039	0.0620155	-0.00261883	0.000867287
0.155039	0.0697674	-0.00263484	0.000998827
0.155039	0.0775194	-0.00264985	0.0011311
0.155039	0.0852713	-0.00266533	0.00126413
0.155039	0.0930233	-0.00268194	0.00139798
0.155039	0.100775	-0.0027	0.00153272
0.155039	0.108527	-0.00271969	0.00166842
0.155039	0.116279	-0.00274107	0.00180516
0.155039	0.124031	-0.0027642	0.00194304
0.155039	0.131783	-0.00278911	0.00208213
0.155039	0.139535	-0.00281583	0.00222253
0.155039	0.147287	-0.00284438	0.00236432
0.155039	0.155039	-0.00287478	0.00250759
0.155039	0.162791	-0.00290707	0.00265243
0.155039	0.170543	-0.00294128	0.00279893
0.155039	0.178295	-0.00297742	0.00294719
0.155039	0.186047	-0.00301553	0.00309729
0.155039	0.193798	-0.00305565	0.00324933
0.155039	0.20155	-0.00309781	0.00340341
0.155039	0.209302	-0.00314204	0.00355963
0.155039	0.217054	-0.00318839	0.00371808
0.155039	0.224806	-0.0032369	0.00387886
0.155039	0.232558	-0.00328761	0.00404208
0.155039	0.24031	-0.00334057	0.00420784
0.155039	0.248062	-0.00339583	0.00437624
0.155039	0.255814	-0.00345343	0.00454739
0.155039	0.263566	-0.00351344	0.00472141
0.155039	0.271318	-0.00357591	0.0048984
0.155039	0.27907	-0.00364091	0.00507847
0.155039	0.286822	-0.00370849	0.00526174
0.155039	0.294574	-0.00377873	0.00544833
0.155039	0.302326	-0.0038517	0.00563837
0.155039	0.310078	-0.00392747	0.00583196
0.155039	0.317829	-0.00400612	0.00602924
0.155039	0.325581	-0.00408774	0.00623033
0.155039	0.333333	-0.00417242	0.00643537
0.155039	0.341085	-0.00426024	0.00664448
0.155039	0.348837	-0.00435132	0.00685781
0.155039	0.356589	-0.00444576	0.00707548
0.155039	0.364341	-0.00454366	0.00729766
0.155039	0.372093	-0.00464514	0.00752447
0.155039	0.379845	-0.00475033	0.00775608
0.155039	0.387597	-0.00485936	0.00799262
0.155039	0.395349	-0.00497237	0.00823426
0.155039	0.403101	-0.00508951	0.00848115
0.155039	0.410853	-0.00521094	0.00873347
0.155039	0.418605	-0.00533681	0.00899137
0.155039	0.426357	-0.00546731	0.00925502
0.155039	0.434109	-0.00560262	0.00952461
0.155039	0.44186	-0.00574295	0.0098003
0.155039	0.449612	-0.0058885	0.0100823
0.155039	0.457364	-0.0060395	0.0103707
0.155039	0.465116	-0.00619619	0.0106659
0.155039	0.472868	-0.00635883	0.0109679
0.155039	0.48062	-0.00652769	0.0112769
0.155039	0.488372	-0.00670305	0.0115933
0.155039	0.496124	-0.00688523	0.011917
0.155039	0.503876	-0.00707457	0.0122485
0.155039	0.511628	-0.0072714	0.0125879
0.155039	0.51938	-0.00747612	0.0129354
0.155039	0.527132	-0.00768913	0.0132912
0.155039	0.534884	-0.00791085	0.0136556
0.155039	0.542636	-0.00814177	0.0140287
0.155039	0.550388	-0.00838237	0.0144109
0.155039	0.55814	-0.00863318	0.0148023
0.155039	0.565891	-0.0088948	0.0152032
0.155039	0.573643	-0.00916782	0.0156137
0.155039	0.581395	-0.00945292	0.0160342
0.155039	0.589147	-0.0097508	0.0164647
0.155039	0.596899	-0.0100622	0.0169057
0.155039	0.604651	-0.0103881	0.0173571
0.155039	0.612403	-0.0107291	0.0178193
0.155039	0.620155	-0.0110865	0.0182924
0.155039	0.627907	-0.011461	0.0187765
0.155039	0.635659	-0.011854	0.0192718
0.155039	0.643411	-0.0122665	0.0197784
0.155039	0.651163	-0.0126999	0.0202964
0.155039	0.658915	-0.0131556	0.0208257
0.155039	0.666667	-0.0136351	0.0213663
0.155039	0.674419	-0.01414	0.0219182
0.155039	0.682171	-0.0146721	0.0224812
0.155039	0.689922	-0.0152333	0.0230549
0.155039	0.697674	-0.0158256	0.0236391
0.155039	0.705426	-0.0164512	0.0242332
0.155039	0.713178	-0.0171126	0.0248366
0.155039	0.72093	-0.0178122	0.0254484
0.155039	0.728682	-0.0185529	0.0260676
0.155039	0.736434	-0.0193375	0.0266929
0.155039	0.744186	-0.0201693	0.0273226
0.155039	0.751938	-0.0210515	0.0279549
0.155039	0.75969	-0.0219878	0.0285874
0.155039	0.767442	-0.0229819	0.0292173
0.155039	0.775194	-0.0240379	0.0298411
0.155039	0.782946	-0.0251597	0.030455
0.155039	0.790698	-0.0263518	0.0310542
0.155039	0.79845	-0.0276186	0.0316331
0.155039	0.806202	-0.0289645	0.0321851
0.155039	0.813953	-0.0303939	0.0327026
0.155039	0.821705	-0.0319111	0.0331768
0.155039	0.829457	-0.03352	0.0335973
0.155039	0.837209	-0.035224	0.0339523
0.155039	0.844961	-0.0370257	0.0342285
0.155039	0.852713	-0.0389264	0.0344105
0.155039	0.860465	-0.0409259	0.0344812
0.155039	0.868217	-0.0430209	0.0344217
0.155039	0.875969	-0.0452044	0.0342112
0.155039	0.883721	-0.0474626	0.0338271
0.155039	0.891473	-0.0497708	0.0332459
0.155039	0.899225	-0.0520852	0.0324428
0.155039	0.906977	-0.0543272	0.0313934
0.155039	0.914729	-0.0563535	0.0300737
0.155039	0.922481	-0.0578995	0.0284623
0.155039	0.930233	-0.0584715	0.0265408
0.155039	0.937984	-0.0571463	0.024296
0.155039	0.945736	-0.0522066	0.0217219
0.155039	0.953488	-0.040501	0.0188217
0.155039	0.96124	-0.0163798	0.0156134
