0.0153846	0.0153846	6.04797e-05	-6.04797e-05
0.0153846	0.0307692	0.000120444	-0.000180924
0.0153846	0.0461538	0.000115014	-0.000295938
0.0153846	0.0615385	6.54055e-05	-0.000361344
0.0153846	0.0769231	-1.2477e-05	-0.000348867
0.0153846	0.0923077	-0.000109358	-0.000239509
0.0153846	0.107692	-0.000220005	-1.95043e-05
0.0153846	0.123077	-0.000341217	0.000321713
0.0153846	0.138462	-0.00047065	0.000792363
0.0153846	0.153846	-0.000606198	0.00139856
0.0153846	0.169231	-0.000745682	0.00214424
0.0153846	0.184615	-0.000886713	0.00303096
0.0153846	0.2	-0.00102666	0.00405761
0.0153846	0.215385	-0.00116267	0.00522028
0.0153846	0.230769	-0.00129173	0.00651201
0.0153846	0.246154	-0.00141075	0.00792276
0.0153846	0.261538	-0.0015167	0.00943946
0.0153846	0.276923	-0.00160665	0.0110461
0.0153846	0.292308	-0.00167793	0.012724
0.0153846	0.307692	-0.00172822	0.0144523
0.0153846	0.323077	-0.00175565	0.0162079
0.0153846	0.338462	-0.00175885	0.0179668
0.0153846	0.353846	-0.00173706	0.0197038
0.0153846	0.369231	-0.0016901	0.0213939
0.0153846	0.384615	-0.00161845	0.0230124
0.0153846	0.4	-0.0015232	0.0245356
0.0153846	0.415385	-0.00140603	0.0259416
0.0153846	0.430769	-0.00126916	0.0272107
0.0153846	0.446154	-0.00111526	0.028326
0.0153846	0.461538	-0.000947406	0.0292734
0.0153846	0.476923	-0.000768923	0.0300423
0.0153846	0.492308	-0.000583337	0.0306257
0.0153846	0.507692	-0.000394252	0.0310199
0.0153846	0.523077	-0.000205257	0.0312252
0.0153846	0.538462	-1.98371e-05	0.031245
0.0153846	0.553846	0.000158707	0.0310863
0.0153846	0.569231	0.000327321	0.030759
0.0153846	0.584615	0.000483252	0.0302757
0.0153846	0.6	0.000624079	0.0296517
0.0153846	0.615385	0.000747731	0.0289039
0.0153846	0.630769	0.000852485	0.0280514
0.0153846	0.646154	0.00093694	0.0271145
0.0153846	0.661538	0.000999977	0.0261145
0.0153846	0.676923	0.00104068	0.0250739
0.0153846	0.692308	0.00105821	0.0240156
0.0153846	0.707692	0.00105169	0.022964
0.0153846	0.723077	0.00101994	0.021944
0.0153846	0.738462	0.000961143	0.0209829
0.0153846	0.753846	0.000872353	0.0201105
0.0153846	0.769231	0.000748717	0.0193618
0.0153846	0.784615	0.000582248	0.0187795
0.0153846	0.8	0.000359895	0.0184197
0.0153846	0.815385	6.0453e-05	0.0183592
0.0153846	0.830769	-0.000350387	0.0187096
0.0153846	0.846154	-0.000927918	0.0196375
0.0153846	0.861538	-0.00176096	0.0213985
0.0153846	0.876923	-0.00299186	0.0243903
0.0153846	0.892308	-0.00484862	0.029239
0.0153846	0.907692	-0.00769817	0.0369371
0.0153846	0.923077	-0.0121353	0.0490725
0.0153846	0.938462	-0.019113	0.0681855
0.0153846	0.953846	-0.0299292	0.0981146
0.0153846	0.969231	-0.0442433	0.142358
0.0153846	0.984615	-0.0408197	0.183178
0.0307692	0.0153846	0.000179169	-0.000118689
0.0307692	0.0307692	0.000302013	-0.000300257
0.0307692	0.0461538	0.000247648	-0.000432891
0.0307692	0.0615385	6.58438e-05	-0.000433329
0.0307692	0.0769231	-0.000206104	-0.000239703
0.0307692	0.0923077	-0.000543212	0.000194152
0.0307692	0.107692	-0.000928989	0.000903136
0.0307692	0.123077	-0.00135187	0.00191379
0.0307692	0.138462	-0.00180272	0.00324586
0.0307692	0.153846	-0.00227334	0.004913
0.0307692	0.169231	-0.00275556	0.00692289
0.0307692	0.184615	-0.00324087	0.00927704
0.0307692	0.2	-0.00372023	0.0119706
0.0307692	0.215385	-0.00418416	0.0149921
0.0307692	0.230769	-0.00462292	0.0183233
0.0307692	0.246154	-0.00502667	0.0219392
0.0307692	0.261538	-0.00538584	0.0258084
0.0307692	0.276923	-0.00569134	0.029893
0.0307692	0.292308	-0.00593492	0.03415
0.0307692	0.307692	-0.00610945	0.0385313
0.0307692	0.323077	-0.00620909	0.0429847
0.0307692	0.338462	-0.00622961	0.0474555
0.0307692	0.353846	-0.00616847	0.0518869
0.0307692	0.369231	-0.00602494	0.0562217
0.0307692	0.384615	-0.00580017	0.0604034
