0.00769231	-0.0257497
0.0230769	-0.0712234
0.0384615	-0.111826
0.0538462	-0.148965
0.0692308	-0.184108
0.0846154	-0.218125
0.1	-0.250879
0.115385	-0.281304
0.130769	-0.30783
0.146154	-0.328856
0.161538	-0.34315
0.176923	-0.35011
0.192308	-0.349887
0.207692	-0.343335
0.223077	-0.331807
0.238462	-0.316864
0.253846	-0.299991
0.269231	-0.282397
0.284615	-0.264922
0.3	-0.248044
0.315385	-0.231946
0.330769	-0.216609
0.346154	-0.201902
0.361538	-0.187647
0.376923	-0.173675
0.392308	-0.15984
0.407692	-0.146038
0.423077	-0.132196
0.438462	-0.118274
0.453846	-0.104251
0.469231	-0.0901188
0.484615	-0.075878
0.5	-0.0615307
0.515385	-0.0470795
0.530769	-0.0325255
0.546154	-0.0178679
0.561538	-0.00310314
0.576923	0.011775
0.592308	0.0267757
0.607692	0.0419118
0.623077	0.0571998
0.638462	0.0726608
0.653846	0.0883204
0.669231	0.104208
0.684615	0.120357
0.7	0.136798
0.715385	0.15356
0.730769	0.170658
0.746154	0.188086
0.761538	0.205809
0.776923	0.223744
0.792308	0.241755
0.807692	0.259644
0.823077	0.277141
0.838462	0.293916
0.853846	0.30958
0.869231	0.323713
0.884615	0.335914
0.9	0.346017
0.915385	0.354927
0.930769	0.367168
0.946154	0.396052
0.961538	0.468681
0.976923	0.620163
0.992308	0.863321
