x	y	u	v
0.0232558	0.00775194	6.4835e-05	-2.90059e-05
0.0232558	0.0155039	0.00010498	-7.17237e-05
0.0232558	0.0232558	0.000116457	-0.000115883
0.0232558	0.0310078	0.000104985	-0.000151852
0.0232558	0.0387597	7.58734e-05	-0.000171948
0.0232558	0.0465116	3.35456e-05	-0.000170117
0.0232558	0.0542636	-1.85332e-05	-0.000141658
0.0232558	0.0620155	-7.77421e-05	-8.2973e-05
0.0232558	0.0697674	-0.000142137	8.67178e-06
0.0232558	0.0775194	-0.000210288	0.000135334
0.0232558	0.0852713	-0.00028115	0.000298552
0.0232558	0.0930233	-0.000353953	0.000499468
0.0232558	0.100775	-0.000428126	0.000738912
0.0232558	0.108527	-0.000503241	0.00101748
0.0232558	0.116279	-0.000578966	0.00133557
0.0232558	0.124031	-0.000655039	0.00169344
0.0232558	0.131783	-0.000731243	0.00209121
0.0232558	0.139535	-0.000807392	0.00252888
0.0232558	0.147287	-0.000883318	0.00300637
0.0232558	0.155039	-0.000958863	0.00352349
0.0232558	0.162791	-0.00103387	0.00407997
0.0232558	0.170543	-0.0011082	0.00467546
0.0232558	0.178295	-0.00118169	0.00530951
0.0232558	0.186047	-0.00125417	0.00598159
0.0232558	0.193798	-0.0013255	0.0066911
0.0232558	0.20155	-0.0013955	0.00743731
0.0232558	0.209302	-0.00146399	0.00821944
0.0232558	0.217054	-0.0015308	0.00903659
0.0232558	0.224806	-0.00159574	0.00988778
0.0232558	0.232558	-0.00165863	0.0107719
0.0232558	0.24031	-0.00171927	0.0116878
0.0232558	0.248062	-0.00177747	0.0126342
0.0232558	0.255814	-0.00183303	0.0136097
0.0232558	0.263566	-0.00188576	0.0146128
0.0232558	0.271318	-0.00193546	0.0156419
0.0232558	0.27907	-0.00198195	0.0166954
0.0232558	0.286822	-0.00202502	0.0177715
0.0232558	0.294574	-0.00206451	0.0188682
0.0232558	0.302326	-0.00210023	0.0199838
0.0232558	0.310078	-0.002132	0.021116
0.0232558	0.317829	-0.00215969	0.0222628
0.0232558	0.325581	-0.00218312	0.023422
0.0232558	0.333333	-0.00220217	0.0245913
0.0232558	0.341085	-0.0022167	0.0257684
0.0232558	0.348837	-0.00222662	0.0269509
0.0232558	0.356589	-0.00223183	0.0281363
0.0232558	0.364341	-0.00223224	0.0293222
0.0232558	0.372093	-0.00222781	0.0305061
0.0232558	0.379845	-0.00221849	0.0316854
0.0232558	0.387597	-0.00220426	0.0328576
0.0232558	0.395349	-0.00218513	0.0340202
0.0232558	0.403101	-0.00216111	0.0351706
0.0232558	0.410853	-0.00213226	0.0363064
0.0232558	0.418605	-0.00209864	0.0374249
0.0232558	0.426357	-0.00206034	0.038524
0.0232558	0.434109	-0.00201748	0.0396011
0.0232558	0.44186	-0.0019702	0.0406539
0.0232558	0.449612	-0.00191865	0.0416802
0.0232558	0.457364	-0.00186302	0.042678
0.0232558	0.465116	-0.00180352	0.0436451
0.0232558	0.472868	-0.00174037	0.0445797
0.0232558	0.48062	-0.00167382	0.04548
0.0232558	0.488372	-0.00160415	0.0463442
0.0232558	0.496124	-0.00153163	0.047171
0.0232558	0.503876	-0.00145659	0.0479589
0.0232558	0.511628	-0.00137935	0.0487067
0.0232558	0.51938	-0.00130026	0.0494135
0.0232558	0.527132	-0.00121966	0.0500785
0.0232558	0.534884	-0.00113794	0.0507009
0.0232558	0.542636	-0.00105549	0.0512804
0.0232558	0.550388	-0.000972714	0.0518166
0.0232558	0.55814	-0.000890018	0.0523097
0.0232558	0.565891	-0.000807832	0.0527598
0.0232558	0.573643	-0.000726595	0.0531673
0.0232558	0.581395	-0.000646754	0.0535329
0.0232558	0.589147	-0.00056877	0.0538575
0.0232558	0.596899	-0.000493114	0.0541423
0.0232558	0.604651	-0.000420268	0.0543886
0.0232558	0.612403	-0.00035073	0.0545981
0.0232558	0.620155	-0.000285013	0.0547727
0.0232558	0.627907	-0.000223647	0.0549147
0.0232558	0.635659	-0.000167184	0.0550265
0.0232558	0.643411	-0.000116203	0.0551111
0.0232558	0.651163	-7.13151e-05	0.0551714
0.0232558	0.658915	-3.31688e-05	0.055211
0.0232558	0.666667	-2.46239e-06	0.0552338
0.0232558	0.674419	2.00473e-05	0.0552439
0.0232558	0.682171	3.3531e-05	0.0552461
0.0232558	0.689922	3.70704e-05	0.0552456
0.0232558	0.697674	2.96383e-05	0.055248
0.0232558	0.705426	1.00745e-05	0.0552597
0.0232558	0.713178	-2.29434e-05	0.0552877
0.0232558	0.72093	-7.09354e-05	0.0553397
0.0232558	0.728682	-0.000135661	0.0554244
0.0232558	0.736434	-0.000219172	0.0555516
0.0232558	0.744186	-0.000323871	0.0557321
0.0232558	0.751938	-0.000452587	0.0559784
0.0232558	0.75969	-0.000608664	0.0563043
0.0232558	0.767442	-0.000796064	0.056726
0.0232558	0.775194	-0.00101949	0.0572615
0.0232558	0.782946	-0.00128456	0.0579317
0.0232558	0.790698	-0.00159794	0.0587609
0.0232558	0.79845	-0.00196759	0.0597767
0.0232558	0.806202	-0.00240304	0.0610113
0.0232558	0.813953	-0.00291565	0.0625022
0.0232558	0.821705	-0.003519	0.0642929
0.0232558	0.829457	-0.00422935	0.0664338
0.0232558	0.837209	-0.00506617	0.0689838
0.0232558	0.844961	-0.0060528	0.0720118
0.0232558	0.852713	-0.00721724	0.0755975
0.0232558	0.860465	-0.00859323	0.0798342
0.0232558	0.868217	-0.0102214	0.0848299
0.0232558	0.875969	-0.0121508	0.0907099
0.0232558	0.883721	-0.014441	0.0976184
0.0232558	0.891473	-0.0171639	0.10572
0.0232558	0.899225	-0.020406	0.115202
0.0232558	0.906977	-0.0242709	0.126267
0.0232558	0.914729	-0.0288783	0.13913
0.0232558	0.922481	-0.0343596	0.153999
0.0232558	0.930233	-0.0408385	0.171027
0.0232558	0.937984	-0.0483808	0.190229
0.0232558	0.945736	-0.0568688	0.211297
0.0232558	0.953488	-0.0657006	0.233233
0.0232558	0.96124	-0.073073	0.253603
0.0232558	0.968992	-0.0742775	0.267111
0.0232558	0.976744	-0.057688	0.263144
0.0232558	0.984496	0.0042075	0.223254
0.0232558	0.992248	0.171707	0.127056
0.0310078	0.00775194	9.3681e-05	-2.8846e-05
0.0310078	0.0155039	0.000144122	-6.79874e-05
0.0310078	0.0232558	0.000152338	-0.000103868
0.0310078	0.0310078	0.000127041	-0.000125925
0.0310078	0.0387597	7.56147e-05	-0.000125666
0.0310078	0.0465116	4.11704e-06	-9.62375e-05
0.0310078	0.0542636	-8.26303e-05	-3.21404e-05
0.0310078	0.0620155	-0.000180876	7.09939e-05
0.0310078	0.0697674	-0.000287747	0.000216604
0.0310078	0.0775194	-0.000401056	0.000407372
0.0310078	0.0852713	-0.00051915	0.000645372
0.0310078	0.0930233	-0.00064077	0.000932189
0.0310078	0.100775	-0.000764955	0.00126902
0.0310078	0.108527	-0.000890958	0.00165673
0.0310078	0.116279	-0.00101819	0.00209596
0.0310078	0.124031	-0.00114617	0.0025871
0.0310078	0.131783	-0.00127451	0.00313036
0.0310078	0.139535	-0.00140285	0.00372582
0.0310078	0.147287	-0.00153089	0.00437339
0.0310078	0.155039	-0.00165833	0.00507285
0.0310078	0.162791	-0.00178489	0.00582387
0.0310078	0.170543	-0.00191031	0.00662598
0.0310078	0.178295	-0.00203431	0.0074786
0.0310078	0.186047	-0.00215662	0.00838105
0.0310078	0.193798	-0.00227695	0.00933249
0.0310078	0.20155	-0.00239501	0.010332
0.0310078	0.209302	-0.00251052	0.0113785
0.0310078	0.217054	-0.00262316	0.0124709
0.0310078	0.224806	-0.00273264	0.0136078
0.0310078	0.232558	-0.00283863	0.0147878
0.0310078	0.24031	-0.00294083	0.0160094
0.0310078	0.248062	-0.0030389	0.0172708
0.0310078	0.255814	-0.00313252	0.0185703
0.0310078	0.263566	-0.00322138	0.0199059
0.0310078	0.271318	-0.00330515	0.0212756
0.0310078	0.27907	-0.00338352	0.0226772
0.0310078	0.286822	-0.00345618	0.0241083
0.0310078	0.294574	-0.00352282	0.0255666
0.0310078	0.302326	-0.00358316	0.0270496
0.0310078	0.310078	-0.00363692	0.0285545
0.0310078	0.317829	-0.00368384	0.0300786
0.0310078	0.325581	-0.00372366	0.0316192
0.0310078	0.333333	-0.00375617	0.0331732
0.0310078	0.341085	-0.00378117	0.0347376
0.0310078	0.348837	-0.00379846	0.0363095
0.0310078	0.356589	-0.00380791	0.0378856
0.0310078	0.364341	-0.00380937	0.0394627
0.0310078	0.372093	-0.00380275	0.0410376
0.0310078	0.379845	-0.00378798	0.0426071
0.0310078	0.387597	-0.00376504	0.0441679
0.0310078	0.395349	-0.00373392	0.0457167
0.0310078	0.403101	-0.00369465	0.0472502
0.0310078	0.410853	-0.0036473	0.0487653
0.0310078	0.418605	-0.00359199	0.0502586
0.0310078	0.426357	-0.00352886	0.0517271
0.0310078	0.434109	-0.00345809	0.0531677
0.0310078	0.44186	-0.0033799	0.0545774
0.0310078	0.449612	-0.00329455	0.0559533
0.0310078	0.457364	-0.00320233	0.0572926
0.0310078	0.465116	-0.00310358	0.0585927
0.0310078	0.472868	-0.00299867	0.059851
0.0310078	0.48062	-0.002888	0.0610652
0.0310078	0.488372	-0.00277201	0.062233
0.0310078	0.496124	-0.00265117	0.0633526
0.0310078	0.503876	-0.00252599	0.064422
0.0310078	0.511628	-0.002397	0.0654396
0.0310078	0.51938	-0.00226476	0.0664041
0.0310078	0.527132	-0.00212987	0.0673143
0.0310078	0.534884	-0.00199295	0.0681693
0.0310078	0.542636	-0.00185463	0.0689685
0.0310078	0.550388	-0.00171558	0.0697113
0.0310078	0.55814	-0.00157649	0.0703978
0.0310078	0.565891	-0.00143806	0.071028
0.0310078	0.573643	-0.00130103	0.0716025
0.0310078	0.581395	-0.00116615	0.0721219
0.0310078	0.589147	-0.00103418	0.0725873
0.0310078	0.596899	-0.000905914	0.0730001
0.0310078	0.604651	-0.000782166	0.073362
0.0310078	0.612403	-0.000663774	0.073675
0.0310078	0.620155	-0.000551602	0.0739416
0.0310078	0.627907	-0.000446548	0.0741645
0.0310078	0.635659	-0.000349548	0.0743469
0.0310078	0.643411	-0.000261581	0.0744922
0.0310078	0.651163	-0.000183682	0.0746046
0.0310078	0.658915	-0.000116952	0.0746884
0.0310078	0.666667	-6.25687e-05	0.0747485
0.0310078	0.674419	-2.18112e-05	0.0747904
0.0310078	0.682171	3.92539e-06	0.07482
0.0310078	0.689922	1.31012e-05	0.0748439
0.0310078	0.697674	4.00126e-06	0.0748696
0.0310078	0.705426	-2.53021e-05	0.0749049
0.0310078	0.713178	-7.69942e-05	0.074959
0.0310078	0.72093	-0.000153571	0.0750416
0.0310078	0.728682	-0.000257907	0.0751639
0.0310078	0.736434	-0.000393324	0.075338
0.0310078	0.744186	-0.000563693	0.0755779
0.0310078	0.751938	-0.000773534	0.0758988
0.0310078	0.75969	-0.00102815	0.0763183
0.0310078	0.767442	-0.00133377	0.076856
0.0310078	0.775194	-0.00169773	0.0775342
0.0310078	0.782946	-0.0021287	0.0783784
0.0310078	0.790698	-0.00263689	0.0794173
0.0310078	0.79845	-0.00323437	0.0806841
0.0310078	0.806202	-0.00393539	0.0822164
0.0310078	0.813953	-0.00475676	0.0840576
0.0310078	0.821705	-0.0057183	0.0862568
0.0310078	0.829457	-0.00684336	0.0888709
0.0310078	0.837209	-0.0081594	0.0919641
0.0310078	0.844961	-0.00969871	0.09561
0.0310078	0.852713	-0.0114991	0.0998919
0.0310078	0.860465	-0.0136048	0.104903
0.0310078	0.868217	-0.0160674	0.11075
0.0310078	0.875969	-0.0189467	0.117545
0.0310078	0.883721	-0.0223111	0.125415
0.0310078	0.891473	-0.0262381	0.13449
0.0310078	0.899225	-0.0308127	0.144896
0.0310078	0.906977	-0.0361228	0.156748
0.0310078	0.914729	-0.0422482	0.170118
0.0310078	0.922481	-0.049236	0.184994
0.0310078	0.930233	-0.0570483	0.201204
0.0310078	0.937984	-0.0654532	0.218277
0.0310078	0.945736	-0.073798	0.235206
0.0310078	0.953488	-0.0805403	0.250046
0.0310078	0.96124	-0.0822779	0.25925
0.0310078	0.968992	-0.0717731	0.256746
0.0310078	0.976744	-0.0341021	0.23316
0.0310078	0.984496	0.0599809	0.177387
0.0310078	0.992248	0.261877	0.0872162
0.0387597	0.00775194	0.000118732	-2.50507e-05
0.0387597	0.0155039	0.0001737	-5.4629e-05
0.0387597	0.0232558	0.000172733	-7.50237e-05
0.0387597	0.0310078	0.000127376	-7.53589e-05
0.0387597	0.0387597	4.70442e-05	-4.67884e-05
0.0387597	0.0465116	-6.06239e-05	1.79526e-05
0.0387597	0.0542636	-0.000189501	0.000124824
0.0387597	0.0620155	-0.000334736	0.000278683
0.0387597	0.0697674	-0.000492522	0.000483458
0.0387597	0.0775194	-0.000659895	0.000742297
0.0387597	0.0852713	-0.000834547	0.00105769
0.0387597	0.0930233	-0.00101468	0.0014316
0.0387597	0.100775	-0.00119888	0.00186553
0.0387597	0.108527	-0.00138604	0.00236062
0.0387597	0.116279	-0.00157524	0.00291767
0.0387597	0.124031	-0.00176575	0.00353724
0.0387597	0.131783	-0.00195693	0.00421966
0.0387597	0.139535	-0.00214823	0.00496504
0.0387597	0.147287	-0.00233916	0.00577332
0.0387597	0.155039	-0.00252926	0.00664425
0.0387597	0.162791	-0.00271808	0.00757744
0.0387597	0.170543	-0.00290521	0.00857234
0.0387597	0.178295	-0.00309023	0.00962826
0.0387597	0.186047	-0.0032727	0.0107443
0.0387597	0.193798	-0.00345221	0.0119196
0.0387597	0.20155	-0.00362832	0.0131529
0.0387597	0.209302	-0.00380059	0.014443
0.0387597	0.217054	-0.00396856	0.0157884
0.0387597	0.224806	-0.00413179	0.0171875
0.0387597	0.232558	-0.00428981	0.0186387
0.0387597	0.24031	-0.00444215	0.02014
0.0387597	0.248062	-0.00458833	0.0216895
0.0387597	0.255814	-0.0047279	0.0232849
0.0387597	0.263566	-0.00486037	0.0249239
0.0387597	0.271318	-0.00498528	0.026604
0.0387597	0.27907	-0.00510217	0.0283226
0.0387597	0.286822	-0.0052106	0.0300771
0.0387597	0.294574	-0.00531011	0.0318643
0.0387597	0.302326	-0.00540029	0.0336815
0.0387597	0.310078	-0.00548074	0.0355253
0.0387597	0.317829	-0.00555107	0.0373925
0.0387597	0.325581	-0.00561093	0.0392798
0.0387597	0.333333	-0.00565998	0.0411836
0.0387597	0.341085	-0.00569794	0.0431004
0.0387597	0.348837	-0.00572454	0.0450264
0.0387597	0.356589	-0.00573954	0.0469581
0.0387597	0.364341	-0.00574277	0.0488915
0.0387597	0.372093	-0.00573407	0.0508228
0.0387597	0.379845	-0.00571336	0.0527482
0.0387597	0.387597	-0.00568056	0.0546637
0.0387597	0.395349	-0.00563569	0.0565655
0.0387597	0.403101	-0.00557878	0.0584496
0.0387597	0.410853	-0.00550993	0.0603122
0.0387597	0.418605	-0.00542929	0.0621495
0.0387597	0.426357	-0.00533707	0.0639577
0.0387597	0.434109	-0.00523352	0.0657332
0.0387597	0.44186	-0.00511896	0.0674722
0.0387597	0.449612	-0.00499376	0.0691715
0.0387597	0.457364	-0.00485833	0.0708275
0.0387597	0.465116	-0.00471316	0.072437
0.0387597	0.472868	-0.00455877	0.0739971
0.0387597	0.48062	-0.00439575	0.0755049
