0.00775194	0.00775194	-6.92771e-06	6.92771e-06
0.00775194	0.0155039	3.6595e-05	-2.96672e-05
0.00775194	0.0232558	8.3265e-05	-0.000112932
0.00775194	0.0310078	0.000119954	-0.000232886
0.00775194	0.0387597	0.000145885	-0.00037877
0.00775194	0.0465116	0.000163306	-0.000542076
0.00775194	0.0542636	0.000174648	-0.000716724
0.00775194	0.0620155	0.000181775	-0.000898499
0.00775194	0.0697674	0.000185892	-0.00108439
0.00775194	0.0775194	0.000187626	-0.00127202
0.00775194	0.0852713	0.000187153	-0.00145917
0.00775194	0.0930233	0.000184315	-0.00164348
0.00775194	0.100775	0.000178708	-0.00182219
0.00775194	0.108527	0.000169759	-0.00199195
0.00775194	0.116279	0.000156784	-0.00214874
0.00775194	0.124031	0.00013903	-0.00228777
0.00775194	0.131783	0.000115713	-0.00240348
0.00775194	0.139535	8.60584e-05	-0.00248954
0.00775194	0.147287	4.93283e-05	-0.00253887
0.00775194	0.155039	4.86288e-06	-0.00254373
0.00775194	0.162791	-4.78842e-05	-0.00249584
0.00775194	0.170543	-0.000109307	-0.00238654
0.00775194	0.178295	-0.000179608	-0.00220693
0.00775194	0.186047	-0.000258765	-0.00194816
0.00775194	0.193798	-0.000346497	-0.00160167
0.00775194	0.20155	-0.000442241	-0.00115943
0.00775194	0.209302	-0.00054514	-0.000614286
0.00775194	0.217054	-0.000654043	3.97568e-05
0.00775194	0.224806	-0.00076751	0.000807267
0.00775194	0.232558	-0.000883845	0.00169111
0.00775194	0.24031	-0.00100113	0.00269224
0.00775194	0.248062	-0.00111728	0.00380952
0.00775194	0.255814	-0.0012301	0.00503963
0.00775194	0.263566	-0.00133736	0.00637699
0.00775194	0.271318	-0.00143686	0.00781385
0.00775194	0.27907	-0.0015265	0.00934035
0.00775194	0.286822	-0.00160434	0.0109447
0.00775194	0.294574	-0.00166869	0.0126134
0.00775194	0.302326	-0.00171813	0.0143315
0.00775194	0.310078	-0.00175154	0.0160831
0.00775194	0.317829	-0.00176818	0.0178512
0.00775194	0.325581	-0.00176761	0.0196188
0.00775194	0.333333	-0.00174977	0.0213686
0.00775194	0.341085	-0.00171494	0.0230835
0.00775194	0.348837	-0.00166368	0.0247472
