x	y	u	v
0.0155039	0.116279	-0.000136267	0.000605584
0.0155039	0.124031	-0.000145038	0.000710959
0.0155039	0.131783	-0.000153139	0.000822179
0.0155039	0.139535	-0.000160623	0.000938814
0.0155039	0.147287	-0.000167545	0.00106047
0.0155039	0.155039	-0.000173959	0.00118679
0.0155039	0.162791	-0.000179916	0.00131745
0.0155039	0.170543	-0.000185467	0.00145217
0.0155039	0.178295	-0.000190661	0.00159068
0.0155039	0.186047	-0.000195542	0.00173276
0.0155039	0.193798	-0.000200154	0.00187823
0.0155039	0.20155	-0.000204539	0.00202692
0.0155039	0.209302	-0.000208734	0.00217869
0.0155039	0.217054	-0.000212776	0.00233343
0.0155039	0.224806	-0.000216696	0.00249106
0.0155039	0.232558	-0.000220527	0.0026515
0.0155039	0.24031	-0.000224296	0.00281472
0.0155039	0.248062	-0.000228029	0.00298068
0.0155039	0.255814	-0.000231751	0.00314939
0.0155039	0.263566	-0.000235483	0.00332083
0.0155039	0.271318	-0.000239246	0.00349504
0.0155039	0.27907	-0.000243056	0.00367205
0.0155039	0.286822	-0.000246932	0.00385191
0.0155039	0.294574	-0.000250888	0.00403467
0.0155039	0.302326	-0.000254937	0.0042204
0.0155039	0.310078	-0.000259092	0.00440917
0.0155039	0.317829	-0.000263364	0.00460108
0.0155039	0.325581	-0.000267763	0.00479621
0.0155039	0.333333	-0.0002723	0.00499466
0.0155039	0.341085	-0.000276983	0.00519654
0.0155039	0.348837	-0.00028182	0.00540196
0.0155039	0.356589	-0.00028682	0.00561103
0.0155039	0.364341	-0.000291989	0.00582389
0.0155039	0.372093	-0.000297336	0.00604065
0.0155039	0.379845	-0.000302867	0.00626146
0.0155039	0.387597	-0.000308591	0.00648645
0.0155039	0.395349	-0.000314515	0.00671577
0.0155039	0.403101	-0.000320646	0.00694957
0.0155039	0.410853	-0.000326994	0.00718801
0.0155039	0.418605	-0.000333568	0.00743125
0.0155039	0.426357	-0.000340377	0.00767946
0.0155039	0.434109	-0.000347431	0.00793282
0.0155039	0.44186	-0.000354743	0.00819152
0.0155039	0.449612	-0.000362323	0.00845576
0.0155039	0.457364	-0.000370187	0.00872573
0.0155039	0.465116	-0.00037835	0.00900166
0.0155039	0.472868	-0.000386827	0.00928378
0.0155039	0.48062	-0.000395637	0.00957232
0.0155039	0.488372	-0.0004048	0.00986755
0.0155039	0.496124	-0.000414339	0.0101697
0.0155039	0.503876	-0.000424277	0.0104792
0.0155039	0.511628	-0.000434644	0.0107961
0.0155039	0.51938	-0.000445467	0.011121
0.0155039	0.527132	-0.000456781	0.0114541
0.0155039	0.534884	-0.000468622	0.0117958
0.0155039	0.542636	-0.000481032	0.0121466
0.0155039	0.550388	-0.000494054	0.0125068
0.0155039	0.55814	-0.000507738	0.012877
0.0155039	0.565891	-0.00052214	0.0132576
0.0155039	0.573643	-0.00053732	0.0136493
0.0155039	0.581395	-0.000553346	0.0140526
0.0155039	0.589147	-0.000570293	0.0144681
0.0155039	0.596899	-0.000588243	0.0148967
0.0155039	0.604651	-0.000607289	0.0153391
0.0155039	0.612403	-0.000627534	0.0157961
0.0155039	0.620155	-0.000649092	0.0162687
0.0155039	0.627907	-0.000672091	0.0167579
0.0155039	0.635659	-0.000696673	0.0172649
0.0155039	0.643411	-0.000722997	0.0177908
0.0155039	0.651163	-0.000751244	0.0183371
0.0155039	0.658915	-0.000781615	0.0189052
0.0155039	0.666667	-0.000814336	0.0194969
0.0155039	0.674419	-0.000849665	0.0201139
0.0155039	0.682171	-0.000887893	0.0207583
0.0155039	0.689922	-0.000929352	0.0214324
0.0155039	0.697674	-0.000974419	0.0221387
0.0155039	0.705426	-0.00102353	0.0228801
0.0155039	0.713178	-0.00107718	0.0236598
0.0155039	0.72093	-0.00113595	0.0244813
0.0155039	0.728682	-0.0012005	0.0253486
0.0155039	0.736434	-0.00127161	0.0262665
0.0155039	0.744186	-0.00135019	0.02724
0.0155039	0.751938	-0.00143732	0.0282752
0.0155039	0.75969	-0.00153425	0.0293788
0.0155039	0.767442	-0.0016425	0.0305585
0.0155039	0.775194	-0.00176385	0.0318236
0.0155039	0.782946	-0.00190046	0.0331844
0.0155039	0.790698	-0.00205495	0.0346531
0.0155039	0.79845	-0.00223048	0.0362442
0.0155039	0.806202	-0.00243091	0.0379745
0.0155039	0.813953	-0.002661	0.039864
0.0155039	0.821705	-0.00292665	0.0419366
0.0155039	0.829457	-0.00323518	0.0442208
0.0155039	0.837209	-0.00359577	0.0467512
0.0155039	0.844961	-0.00402002	0.0495694
0.0155039	0.852713	-0.00452262	0.0527266
0.0155039	0.860465	-0.00512239	0.0562851
0.0155039	0.868217	-0.0058435	0.0603221
0.0155039	0.875969	-0.00671726	0.0649332
0.0155039	0.883721	-0.00778442	0.0702376
0.0155039	0.891473	-0.00909827	0.0763841
0.0155039	0.899225	-0.0107288	0.0835596
0.0155039	0.906977	-0.0127676	0.0919977
0.0155039	0.914729	-0.0153347	0.10199
0.0155039	0.922481	-0.0185849	0.113897
0.0155039	0.930233	-0.0227123	0.128149
0.0155039	0.937984	-0.0279456	0.14524
0.0155039	0.945736	-0.0345141	0.165661
0.0155039	0.953488	-0.0425299	0.189727
0.0155039	0.96124	-0.0516363	0.217088
0.0155039	0.968992	-0.0599841	0.245461
0.0155039	0.976744	-0.0612254	0.2674
0.0155039	0.984496	-0.035606	0.262643
0.0155039	0.992248	0.075335	0.186147
0.0232558	0.00775194	2.67294e-05	-8.65613e-06
0.0232558	0.0155039	2.70313e-05	-1.50121e-05
0.0232558	0.0232558	1.40123e-05	-1.39329e-05
0.0232558	0.0310078	-7.36734e-06	-2.01844e-06
0.0232558	0.0387597	-3.36263e-05	2.2871e-05
0.0232558	0.0465116	-6.23819e-05	6.19425e-05
0.0232558	0.0542636	-9.20415e-05	0.000115725
0.0232558	0.0620155	-0.000121566	0.00018427
0.0232558	0.0697674	-0.000150294	0.0002673
0.0232558	0.0775194	-0.000177825	0.000364323
0.0232558	0.0852713	-0.000203929	0.000474712
0.0232558	0.0930233	-0.000228495	0.000597765
0.0232558	0.100775	-0.00025149	0.000732743
0.0232558	0.108527	-0.000272932	0.000878901
0.0232558	0.116279	-0.000292874	0.00103551
0.0232558	0.124031	-0.000311389	0.00120186
0.0232558	0.131783	-0.000328567	0.00137729
0.0232558	0.139535	-0.000344503	0.00156117
0.0232558	0.147287	-0.000359299	0.00175292
0.0232558	0.155039	-0.000373056	0.00195202
0.0232558	0.162791	-0.000385875	0.00215798
0.0232558	0.170543	-0.000397855	0.00237036
0.0232558	0.178295	-0.000409092	0.0025888
0.0232558	0.186047	-0.000419678	0.00281293
0.0232558	0.193798	-0.000429702	0.00304248
0.0232558	0.20155	-0.000439247	0.00327719
0.0232558	0.209302	-0.000448391	0.00351684
0.0232558	0.217054	-0.000457208	0.00376128
0.0232558	0.224806	-0.000465768	0.00401035
0.0232558	0.232558	-0.000474135	0.00426396
0.0232558	0.24031	-0.000482368	0.00452203
0.0232558	0.248062	-0.000490522	0.00478452
0.0232558	0.255814	-0.000498648	0.00505142
0.0232558	0.263566	-0.000506792	0.00532273
0.0232558	0.271318	-0.000514997	0.00559848
0.0232558	0.27907	-0.000523302	0.00587872
0.0232558	0.286822	-0.000531741	0.00616353
0.0232558	0.294574	-0.000540348	0.00645299
0.0232558	0.302326	-0.000549151	0.00674721
0.0232558	0.310078	-0.000558177	0.00704629
0.0232558	0.317829	-0.000567451	0.00735038
0.0232558	0.325581	-0.000576995	0.00765961
0.0232558	0.333333	-0.000586831	0.00797414
0.0232558	0.341085	-0.000596977	0.00829414
0.0232558	0.348837	-0.000607451	0.00861977
0.0232558	0.356589	-0.000618272	0.00895122
0.0232558	0.364341	-0.000629455	0.00928869
0.0232558	0.372093	-0.000641018	0.00963237
0.0232558	0.379845	-0.000652975	0.00998248
0.0232558	0.387597	-0.000665344	0.0103392
0.0232558	0.395349	-0.000678141	0.0107029
0.0232558	0.403101	-0.000691384	0.0110736
0.0232558	0.410853	-0.00070509	0.0114517
0.0232558	0.418605	-0.00071928	0.0118374
0.0232558	0.426357	-0.000733973	0.012231
0.0232558	0.434109	-0.000749192	0.0126328
0.0232558	0.44186	-0.000764961	0.013043
0.0232558	0.449612	-0.000781307	0.013462
0.0232558	0.457364	-0.000798259	0.01389
0.0232558	0.465116	-0.000815848	0.0143275
0.0232558	0.472868	-0.000834109	0.0147748
0.0232558	0.48062	-0.000853081	0.0152323
0.0232558	0.488372	-0.000872806	0.0157003
0.0232558	0.496124	-0.000893331	0.0161793
0.0232558	0.503876	-0.000914706	0.0166697
0.0232558	0.511628	-0.000936989	0.017172
0.0232558	0.51938	-0.000960242	0.0176868
0.0232558	0.527132	-0.000984534	0.0182146
0.0232558	0.534884	-0.00100994	0.0187559
0.0232558	0.542636	-0.00103655	0.0193114
0.0232558	0.550388	-0.00106445	0.0198818
0.0232558	0.55814	-0.00109374	0.0204678
0.0232558	0.565891	-0.00112455	0.0210702
0.0232558	0.573643	-0.00115699	0.0216899
0.0232558	0.581395	-0.0011912	0.0223277
0.0232558	0.589147	-0.00122734	0.0229848
0.0232558	0.596899	-0.00126557	0.0236621
0.0232558	0.604651	-0.00130609	0.0243609
0.0232558	0.612403	-0.00134911	0.0250825
0.0232558	0.620155	-0.00139485	0.0258282
0.0232558	0.627907	-0.00144359	0.0265997
0.0232558	0.635659	-0.0014956	0.0273987
0.0232558	0.643411	-0.00155122	0.0282269
0.0232558	0.651163	-0.00161081	0.0290864
0.0232558	0.658915	-0.00167476	0.0299796
0.0232558	0.666667	-0.00174355	0.0309088
0.0232558	0.674419	-0.00181768	0.0318768
0.0232558	0.682171	-0.00189775	0.0328867
0.0232558	0.689922	-0.0019844	0.0339417
0.0232558	0.697674	-0.00207841	0.0350457
0.0232558	0.705426	-0.00218062	0.0362028
0.0232558	0.713178	-0.00229203	0.0374177
0.0232558	0.72093	-0.00241377	0.0386955
0.0232558	0.728682	-0.00254715	0.0400421
0.0232558	0.736434	-0.00269369	0.0414642
0.0232558	0.744186	-0.00285516	0.0429692
0.0232558	0.751938	-0.00303364	0.0445655
0.0232558	0.75969	-0.00323157	0.0462628
0.0232558	0.767442	-0.00345182	0.0480721
0.0232558	0.775194	-0.00369781	0.0500061
0.0232558	0.782946	-0.0039736	0.0520792
0.0232558	0.790698	-0.00428408	0.0543084
0.0232558	0.79845	-0.00463513	0.056713
0.0232558	0.806202	-0.00503385	0.059316
0.0232558	0.813953	-0.00548889	0.0621439
0.0232558	0.821705	-0.00601082	0.065228
0.0232558	0.829457	-0.00661261	0.0686054
0.0232558	0.837209	-0.00731027	0.0723199
0.0232558	0.844961	-0.00812365	0.0764236
0.0232558	0.852713	-0.00907746	0.0809784
0.0232558	0.860465	-0.0102026	0.0860586
0.0232558	0.868217	-0.0115377	0.0917528
0.0232558	0.875969	-0.0131313	0.0981668
0.0232558	0.883721	-0.0150446	0.105427
0.0232558	0.891473	-0.017354	0.113683
0.0232558	0.899225	-0.0201547	0.123109
0.0232558	0.906977	-0.0235635	0.133905
0.0232558	0.914729	-0.0277197	0.14629
0.0232558	0.922481	-0.0327806	0.160485
0.0232558	0.930233	-0.0389026	0.176675
0.0232558	0.937984	-0.0461896	0.194919
0.0232558	0.945736	-0.0545637	0.214969
0.0232558	0.953488	-0.0634581	0.235897
0.0232558	0.96124	-0.0710891	0.25535
0.0232558	0.968992	-0.0727368	0.268103
0.0232558	0.976744	-0.0567158	0.263593
0.0232558	0.984496	0.00460023	0.223387
0.0232558	0.992248	0.171656	0.127066
0.0310078	0.00775194	3.20547e-05	-5.32528e-06
0.0310078	0.0155039	2.61206e-05	-4.41449e-06
0.0310078	0.0232558	2.09644e-06	7.50137e-06
0.0310078	0.0310078	-3.3592e-05	3.3726e-05
0.0310078	0.0387597	-7.63357e-05	7.64354e-05
0.0310078	0.0465116	-0.000122873	0.000136927
0.0310078	0.0542636	-0.000170935	0.000215821
0.0310078	0.0620155	-0.000218975	0.00031323
0.0310078	0.0697674	-0.000265962	0.000428898
0.0310078	0.0775194	-0.000311236	0.00056231
0.0310078	0.0852713	-0.000354393	0.000712774
0.0310078	0.0930233	-0.000395213	0.000879492
0.0310078	0.100775	-0.000433602	0.0010616
0.0310078	0.108527	-0.000469555	0.00125823
0.0310078	0.116279	-0.000503126	0.00146848
0.0310078	0.124031	-0.000534413	0.0016915
0.0310078	0.131783	-0.000563541	0.00192648
0.0310078	0.139535	-0.000590649	0.00217262
0.0310078	0.147287	-0.000615892	0.00242922
0.0310078	0.155039	-0.000639426	0.00269559
0.0310078	0.162791	-0.00066141	0.00297112
0.0310078	0.170543	-0.000682003	0.00325527
0.0310078	0.178295	-0.000701358	0.00354754
0.0310078	0.186047	-0.000719626	0.00384748
0.0310078	0.193798	-0.000736951	0.00415473
0.0310078	0.20155	-0.000753469	0.00446896
0.0310078	0.209302	-0.000769312	0.00478988
0.0310078	0.217054	-0.000784601	0.00511727
0.0310078	0.224806	-0.000799453	0.00545095
0.0310078	0.232558	-0.000813974	0.00579079
0.0310078	0.24031	-0.000828264	0.00613669
0.0310078	0.248062	-0.000842417	0.00648858
0.0310078	0.255814	-0.000856518	0.00684645
0.0310078	0.263566	-0.000870646	0.00721031
0.0310078	0.271318	-0.000884872	0.00758018
0.0310078	0.27907	-0.000899262	0.00795614
0.0310078	0.286822	-0.000913879	0.00833828
0.0310078	0.294574	-0.000928775	0.00872671
0.0310078	0.302326	-0.000944002	0.00912156
0.0310078	0.310078	-0.000959606	0.00952299
0.0310078	0.317829	-0.00097563	0.00993117
0.0310078	0.325581	-0.000992111	0.0103463
0.0310078	0.333333	-0.00100909	0.0107685
0.0310078	0.341085	-0.00102659	0.0111981
0.0310078	0.348837	-0.00104465	0.0116353
0.0310078	0.356589	-0.0010633	0.0120804
0.0310078	0.364341	-0.00108257	0.0125335
0.0310078	0.372093	-0.00110248	0.012995
0.0310078	0.379845	-0.00112307	0.013465
0.0310078	0.387597	-0.00114436	0.0139441
0.0310078	0.395349	-0.00116638	0.0144323
0.0310078	0.403101	-0.00118916	0.0149301
0.0310078	0.410853	-0.00121273	0.0154377
0.0310078	0.418605	-0.00123713	0.0159556
0.0310078	0.426357	-0.00126239	0.016484
0.0310078	0.434109	-0.00128854	0.0170233
0.0310078	0.44186	-0.00131563	0.017574
0.0310078	0.449612	-0.00134371	0.0181364
0.0310078	0.457364	-0.00137281	0.018711
0.0310078	0.465116	-0.00140301	0.0192981
0.0310078	0.472868	-0.00143434	0.0198983
0.0310078	0.48062	-0.00146689	0.0205122
0.0310078	0.488372	-0.00150071	0.0211401
0.0310078	0.496124	-0.00153589	0.0217826
0.0310078	0.503876	-0.00157251	0.0224404
0.0310078	0.511628	-0.00161067	0.0231141
0.0310078	0.51938	-0.00165048	0.0238043
0.0310078	0.527132	-0.00169203	0.0245118
0.0310078	0.534884	-0.00173548	0.0252374
0.0310078	0.542636	-0.00178094	0.0259818
0.0310078	0.550388	-0.00182858	0.0267459
0.0310078	0.55814	-0.00187857	0.0275307
0.0310078	0.565891	-0.00193109	0.0283373
0.0310078	0.573643	-0.00198635	0.0291666
0.0310078	0.581395	-0.00204458	0.03002
0.0310078	0.589147	-0.00210604	0.0308987
0.0310078	0.596899	-0.002171	0.0318041
0.0310078	0.604651	-0.00223977	0.0327378
0.0310078	0.612403	-0.0023127	0.0337014
0.0310078	0.620155	-0.00239016	0.0346967
0.0310078	0.627907	-0.0024726	0.0357257
0.0310078	0.635659	-0.00256046	0.0367906
0.0310078	0.643411	-0.00265429	0.0378936
0.0310078	0.651163	-0.00275468	0.0390375
0.0310078	0.658915	-0.00286227	0.040225
0.0310078	0.666667	-0.00297781	0.0414593
0.0310078	0.674419	-0.00310214	0.0427437
0.0310078	0.682171	-0.00323619	0.0440822
0.0310078	0.689922	-0.00338103	0.0454788
0.0310078	0.697674	-0.00353785	0.0469383
0.0310078	0.705426	-0.00370804	0.0484657
0.0310078	0.713178	-0.00389316	0.0500668
0.0310078	0.72093	-0.00409501	0.051748
0.0310078	0.728682	-0.00431565	0.0535165
0.0310078	0.736434	-0.00455747	0.0553803
0.0310078	0.744186	-0.00482324	0.0573484
0.0310078	0.751938	-0.00511619	0.059431
0.0310078	0.75969	-0.00544008	0.0616395
0.0310078	0.767442	-0.00579933	0.063987
0.0310078	0.775194	-0.00619917	0.0664883
0.0310078	0.782946	-0.00664576	0.0691605
0.0310078	0.790698	-0.00714643	0.0720228
0.0310078	0.79845	-0.00770996	0.0750977
0.0310078	0.806202	-0.00834683	0.0784106
0.0310078	0.813953	-0.00906965	0.0819914
0.0310078	0.821705	-0.00989368	0.0858743
0.0310078	0.829457	-0.0108373	0.090099
0.0310078	0.837209	-0.011923	0.0947118
0.0310078	0.844961	-0.013178	0.0997662
0.0310078	0.852713	-0.0146356	0.105324
0.0310078	0.860465	-0.0163362	0.111458
0.0310078	0.868217	-0.0183292	0.118249
0.0310078	0.875969	-0.0206743	0.125792
0.0310078	0.883721	-0.0234435	0.134191
0.0310078	0.891473	-0.0267221	0.143559
0.0310078	0.899225	-0.0306087	0.154013
0.0310078	0.906977	-0.0352118	0.165662
0.0310078	0.914729	-0.0406406	0.178583
0.0310078	0.922481	-0.0469801	0.192782
0.0310078	0.930233	-0.0542394	0.208119
0.0310078	0.937984	-0.06224	0.224169
0.0310078	0.945736	-0.070384	0.23999
0.0310078	0.953488	-0.0771761	0.253708
0.0310078	0.96124	-0.0792389	0.261857
0.0310078	0.968992	-0.0693174	0.258438
0.0310078	0.976744	-0.0324088	0.234131
0.0310078	0.984496	0.0608797	0.177852
0.0310078	0.992248	0.262134	0.0873738
0.0387597	0.00775194	3.30975e-05	-1.04281e-06
0.0387597	0.0155039	1.62149e-05	8.86286e-06
0.0387597	0.0232558	-2.27173e-05	3.36766e-05
0.0387597	0.0310078	-7.61916e-05	7.62762e-05
0.0387597	0.0387597	-0.000138688	0.000138628
0.0387597	0.0465116	-0.000206187	0.000221942
0.0387597	0.0542636	-0.000275808	0.000326814
0.0387597	0.0620155	-0.000345516	0.000453355
0.0387597	0.0697674	-0.000413912	0.000601304
0.0387597	0.0775194	-0.000480057	0.000770126
0.0387597	0.0852713	-0.000543356	0.000959089
0.0387597	0.0930233	-0.000603458	0.00116733
0.0387597	0.100775	-0.00066019	0.00139392
0.0387597	0.108527	-0.000713508	0.00163787
0.0387597	0.116279	-0.00076346	0.00189821
0.0387597	0.124031	-0.000810157	0.00217395
0.0387597	0.131783	-0.000853757	0.00246417
0.0387597	0.139535	-0.000894445	0.00276796
0.0387597	0.147287	-0.000932428	0.0030845
0.0387597	0.155039	-0.000967924	0.003413
0.0387597	0.162791	-0.00100115	0.00375274
0.0387597	0.170543	-0.00103234	0.00410308
0.0387597	0.178295	-0.00106171	0.00446343
0.0387597	0.186047	-0.00108947	0.00483328
0.0387597	0.193798	-0.00111584	0.00521217
0.0387597	0.20155	-0.00114101	0.00559971
0.0387597	0.209302	-0.00116517	0.00599557
0.0387597	0.217054	-0.00118851	0.00639948
0.0387597	0.224806	-0.00121119	0.00681122
0.0387597	0.232558	-0.00123338	0.00723062
0.0387597	0.24031	-0.00125521	0.00765757
0.0387597	0.248062	-0.00127684	0.00809199
0.0387597	0.255814	-0.00129838	0.00853385
0.0387597	0.263566	-0.00131996	0.00898317
0.0387597	0.271318	-0.00134168	0.00943997
0.0387597	0.27907	-0.00136364	0.00990436
0.0387597	0.286822	-0.00138594	0.0103764
0.0387597	0.294574	-0.00140865	0.0108563
0.0387597	0.302326	-0.00143186	0.0113441
0.0387597	0.310078	-0.00145562	0.0118402
0.0387597	0.317829	-0.00148001	0.0123445
0.0387597	0.325581	-0.00150509	0.0128575
0.0387597	0.333333	-0.00153091	0.0133794
0.0387597	0.341085	-0.00155752	0.0139103
0.0387597	0.348837	-0.00158496	0.0144506
0.0387597	0.356589	-0.00161329	0.0150006
0.0387597	0.364341	-0.00164255	0.0155606
0.0387597	0.372093	-0.00167278	0.0161309
0.0387597	0.379845	-0.00170402	0.0167118
0.0387597	0.387597	-0.00173632	0.0173038
0.0387597	0.395349	-0.00176971	0.0179071
0.0387597	0.403101	-0.00180425	0.0185222
0.0387597	0.410853	-0.00183998	0.0191494
0.0387597	0.418605	-0.00187695	0.0197893
0.0387597	0.426357	-0.00191521	0.0204421
0.0387597	0.434109	-0.00195482	0.0211084
0.0387597	0.44186	-0.00199584	0.0217886
0.0387597	0.449612	-0.00203833	0.0224832
0.0387597	0.457364	-0.00208238	0.0231928
0.0387597	0.465116	-0.00212805	0.0239178
0.0387597	0.472868	-0.00217543	0.0246589
0.0387597	0.48062	-0.00222463	0.0254166
