0.0151515	0.0691277
0.0454545	0.129749
0.0757576	0.163508
0.106061	0.189821
0.136364	0.204345
0.166667	0.204159
0.19697	0.192231
0.227273	0.174996
0.257576	0.157884
0.287879	0.142969
0.318182	0.129676
0.348485	0.116551
0.378788	0.10245
0.409091	0.0867339
0.439394	0.0691216
0.469697	0.0495907
0.5	0.0283568
0.530303	0.00587567
0.560606	-0.0172122
0.590909	-0.0401822
0.621212	-0.062346
0.651515	-0.0831671
0.681818	-0.102386
0.712121	-0.11999
0.742424	-0.136381
0.772727	-0.151738
0.80303	-0.166757
0.833333	-0.182184
0.863636	-0.203981
0.893939	-0.240899
0.924242	-0.291748
0.954545	-0.293329
0.984848	-0.124845
