0.00769231	0.0719569
0.0230769	0.167572
0.0384615	0.222213
0.0538462	0.257455
0.0692308	0.284292
0.0846154	0.303766
0.1	0.314672
0.115385	0.31686
0.130769	0.311595
0.146154	0.301005
0.161538	0.287393
0.176923	0.272699
0.192308	0.258219
0.207692	0.244583
0.223077	0.231916
0.238462	0.220063
0.253846	0.208776
0.269231	0.19782
0.284615	0.187018
0.3	0.176252
0.315385	0.165443
0.330769	0.154536
0.346154	0.143486
0.361538	0.132253
0.376923	0.120799
0.392308	0.109089
0.407692	0.0970995
0.423077	0.0848113
0.438462	0.0722178
0.453846	0.0593223
0.469231	0.0461395
0.484615	0.032694
0.5	0.0190196
0.515385	0.0051582
0.530769	-0.00884242
0.546154	-0.0229301
0.561538	-0.0370507
0.576923	-0.0511498
0.592308	-0.0651752
0.607692	-0.079079
0.623077	-0.0928193
0.638462	-0.106363
0.653846	-0.119685
0.669231	-0.132776
0.684615	-0.145638
0.7	-0.158289
0.715385	-0.170768
0.730769	-0.183131
0.746154	-0.195449
0.761538	-0.207801
0.776923	-0.220256
0.792308	-0.232848
0.807692	-0.245553
0.823077	-0.258303
0.838462	-0.271108
0.853846	-0.284419
0.869231	-0.299788
0.884615	-0.320471
0.9	-0.350465
0.915385	-0.389727
0.930769	-0.425496
0.946154	-0.426064
0.961538	-0.350541
0.976923	-0.191611
0.992308	-0.0345973
