3.0303e-2 3.0303e-2 2.33599e-5 2.33599e-5
3.0303e-2 6.06061e-2 6.71357e-5 6.71357e-5
3.0303e-2 9.09091e-2 1.11018e-4 1.11018e-4
3.0303e-2 1.21212e-1 1.3835e-4 1.3835e-4
3.0303e-2 1.51515e-1 1.2932e-4 1.2932e-4
3.0303e-2 1.81818e-1 6.13648e-5 6.13648e-5
3.0303e-2 2.12121e-1 -8.41815e-5 -8.41815e-5
3.0303e-2 2.42424e-1 -3.13769e-4 -3.13769e-4
3.0303e-2 2.72727e-1 -6.16843e-4 -6.16843e-4
3.0303e-2 3.0303e-1 -9.67308e-4 -9.67308e-4
3.0303e-2 3.33333e-1 -1.32968e-3 -1.32968e-3
3.0303e-2 3.63636e-1 -1.66661e-3 -1.66661e-3
3.0303e-2 3.93939e-1 -1.94506e-3 -1.94506e-3
3.0303e-2 4.24242e-1 -2.14004e-3 -2.14004e-3
3.0303e-2 4.54545e-1 -2.23614e-3 -2.23614e-3
3.0303e-2 4.84848e-1 -2.22775e-3 -2.22775e-3
3.0303e-2 5.15152e-1 -2.11856e-3 -2.11856e-3
3.0303e-2 5.45455e-1 -1.92092e-3 -1.92092e-3
3.0303e-2 5.75758e-1 -1.65501e-3 -1.65501e-3
3.0303e-2 6.06061e-1 -1.34755e-3 -1.34755e-3
3.0303e-2 6.36364e-1 -1.02935e-3 -1.02935e-3
3.0303e-2 6.66667e-1 -7.31075e-4 -7.31075e-4
3.0303e-2 6.9697e-1 -4.76977e-4 -4.76977e-4
3.0303e-2 7.27273e-1 -2.78436e-4 -2.78436e-4
3.0303e-2 7.57576e-1 -1.3255e-4 -1.3255e-4
3.0303e-2 7.87879e-1 -2.88235e-5 -2.88235e-5
3.0303e-2 8.18182e-1 4.41638e-5 4.41638e-5
3.0303e-2 8.48485e-1 9.73126e-5 9.73126e-5
3.0303e-2 8.78788e-1 1.34243e-4 1.34243e-4
3.0303e-2 9.09091e-1 1.21149e-4 1.21149e-4
3.0303e-2 9.39394e-1 -9.06025e-5 -9.06025e-5
3.0303e-2 9.69697e-1 -1.14351e-3 -1.14351e-3

6.06061e-2 3.0303e-2 6.50789e-5 6.50789e-5
6.06061e-2 6.06061e-2 1.70254e-4 1.70254e-4
6.06061e-2 9.09091e-2 2.57548e-4 2.57548e-4
6.06061e-2 1.21212e-1 2.78201e-4 2.78201e-4
6.06061e-2 1.51515e-1 1.81839e-4 1.81839e-4
6.06061e-2 1.81818e-1 -7.84015e-5 -7.84015e-5
6.06061e-2 2.12121e-1 -5.31188e-4 -5.31188e-4
6.06061e-2 2.42424e-1 -1.17385e-3 -1.17385e-3
6.06061e-2 2.72727e-1 -1.96939e-3 -1.96939e-3
6.06061e-2 3.0303e-1 -2.85508e-3 -2.85508e-3
6.06061e-2 3.33333e-1 -3.7566e-3 -3.7566e-3
6.06061e-2 3.63636e-1 -4.60147e-3 -4.60147e-3
6.06061e-2 3.93939e-1 -5.32801e-3 -5.32801e-3
6.06061e-2 4.24242e-1 -5.88962e-3 -5.88962e-3
6.06061e-2 4.54545e-1 -6.25539e-3 -6.25539e-3
6.06061e-2 4.84848e-1 -6.4091e-3 -6.4091e-3
6.06061e-2 5.15152e-1 -6.34763e-3 -6.34763e-3
6.06061e-2 5.45455e-1 -6.07982e-3 -6.07982e-3
6.06061e-2 5.75758e-1 -5.62582e-3 -5.62582e-3
6.06061e-2 6.06061e-1 -5.01686e-3 -5.01686e-3
6.06061e-2 6.36364e-1 -4.29467e-3 -4.29467e-3
6.06061e-2 6.66667e-1 -3.50988e-3 -3.50988e-3
6.06061e-2 6.9697e-1 -2.71853e-3 -2.71853e-3
6.06061e-2 7.27273e-1 -1.9763e-3 -1.9763e-3
6.06061e-2 7.57576e-1 -1.33075e-3 -1.33075e-3
6.06061e-2 7.87879e-1 -8.12601e-4 -8.12601e-4
6.06061e-2 8.18182e-1 -4.28896e-4 -4.28896e-4
6.06061e-2 8.48485e-1 -1.68551e-4 -1.68551e-4
6.06061e-2 8.78788e-1 -2.7816e-5 -2.7816e-5
