
# Surface 0 of 1 surfaces

# Curve title: ""Figures/Transient_2_contourtmp0.dat""

# Contour 0, label:    1e-07
 0.00929845  0.00775194  1e-07 
 0.00775194  0.00929627  1e-07 

# Contour 1, label: 
 0.0402416  0.00775194  1e-07 
 0.0387597  0.00828703  1e-07 
 0.0314078  0.0155039  1e-07 
 0.0310078  0.0157721  1e-07 
 0.0233389  0.0232558  1e-07 
 0.0232558  0.023339  1e-07 
 0.0157866  0.0310078  1e-07 
 0.0155039  0.03143  1e-07 
 0.00831543  0.0387597  1e-07 
 0.00775194  0.040323  1e-07 

# Contour 2, label: 
 0.992248  0.0390574  1e-07 
 0.99215  0.0387597  1e-07 
 0.986732  0.0310078  1e-07 
 0.984496  0.029626  1e-07 
 0.978944  0.0232558  1e-07 
 0.976744  0.021044  1e-07 
 0.970519  0.0155039  1e-07 
 0.968992  0.0130399  1e-07 
 0.96124  0.00776794  1e-07 
 0.961192  0.00775194  1e-07 

# Contour 3, label: 
 0.992248  0.00872799  1e-07 
 0.99127  0.00775194  1e-07 


# Contour 4, label:    1e-08
 0.0463411  0.00775194  1e-08 
 0.0387597  0.0104894  1e-08 
 0.0336514  0.0155039  1e-08 
 0.0310078  0.0172762  1e-08 
 0.0248803  0.0232558  1e-08 
 0.0232558  0.0248811  1e-08 
 0.0172886  0.0310078  1e-08 
 0.0155039  0.033673  1e-08 
 0.0105152  0.0387597  1e-08 
 0.00775194  0.0464257  1e-08 

# Contour 5, label: 
 0.992248  0.0444366  1e-08 
 0.990375  0.0387597  1e-08 
 0.984496  0.032247  1e-08 
 0.983699  0.0310078  1e-08 
 0.976744  0.0236878  1e-08 
 0.976316  0.0232558  1e-08 
 0.968992  0.0162431  1e-08 
 0.96786  0.0155039  1e-08 
 0.96124  0.00951787  1e-08 
 0.955955  0.00775194  1e-08 


# Contour 6, label:    -0.03
 0.449612  0.960366 -0.03 
 0.457364  0.96045 -0.03 
 0.465116  0.96053 -0.03 
 0.472868  0.960606 -0.03 
 0.48062  0.960677 -0.03 
 0.488372  0.960745 -0.03 
 0.496124  0.960809 -0.03 
 0.503876  0.96087 -0.03 
 0.511628  0.960928 -0.03 
 0.51938  0.960982 -0.03 
 0.527132  0.961034 -0.03 
 0.534884  0.961083 -0.03 
 0.542636  0.96113 -0.03 
 0.550388  0.961175 -0.03 
 0.55814  0.961217 -0.03 
 0.562646  0.96124 -0.03 
 0.565891  0.961254 -0.03 
 0.573643  0.961287 -0.03 
 0.581395  0.961318 -0.03 
 0.589147  0.961347 -0.03 
 0.596899  0.961375 -0.03 
 0.604651  0.961402 -0.03 
 0.612403  0.961427 -0.03 
 0.620155  0.961451 -0.03 
 0.627907  0.961473 -0.03 
 0.635659  0.961495 -0.03 
 0.643411  0.961514 -0.03 
 0.651163  0.961533 -0.03 
 0.658915  0.96155 -0.03 
 0.666667  0.961566 -0.03 
 0.674419  0.961581 -0.03 
 0.682171  0.961594 -0.03 
 0.689922  0.961605 -0.03 
 0.697674  0.961614 -0.03 
 0.705426  0.961622 -0.03 
