7.75194e-3 7.75194e-3 5.22302e-7 5.22302e-7
7.75194e-3 1.55039e-2 5.99332e-7 5.99332e-7
7.75194e-3 2.32558e-2 4.7013e-7 4.7013e-7
7.75194e-3 3.10078e-2 2.4539e-7 2.4539e-7
7.75194e-3 3.87597e-2 -2.36916e-8 -2.36916e-8
7.75194e-3 4.65116e-2 -3.13499e-7 -3.13499e-7
7.75194e-3 5.42636e-2 -6.13203e-7 -6.13203e-7
7.75194e-3 6.20155e-2 -9.17899e-7 -9.17899e-7
7.75194e-3 6.97674e-2 -1.22543e-6 -1.22543e-6
7.75194e-3 7.75194e-2 -1.53492e-6 -1.53492e-6
7.75194e-3 8.52713e-2 -1.84608e-6 -1.84608e-6
7.75194e-3 9.30233e-2 -2.15889e-6 -2.15889e-6
7.75194e-3 1.00775e-1 -2.47347e-6 -2.47347e-6
7.75194e-3 1.08527e-1 -2.78999e-6 -2.78999e-6
7.75194e-3 1.16279e-1 -3.10866e-6 -3.10866e-6
7.75194e-3 1.24031e-1 -3.42969e-6 -3.42969e-6
7.75194e-3 1.31783e-1 -3.75331e-6 -3.75331e-6
7.75194e-3 1.39535e-1 -4.07975e-6 -4.07975e-6
7.75194e-3 1.47287e-1 -4.40925e-6 -4.40925e-6
7.75194e-3 1.55039e-1 -4.74204e-6 -4.74204e-6
7.75194e-3 1.62791e-1 -5.07838e-6 -5.07838e-6
7.75194e-3 1.70543e-1 -5.4185e-6 -5.4185e-6
7.75194e-3 1.78295e-1 -5.76265e-6 -5.76265e-6
7.75194e-3 1.86047e-1 -6.1111e-6 -6.1111e-6
7.75194e-3 1.93798e-1 -6.4641e-6 -6.4641e-6
7.75194e-3 2.0155e-1 -6.82191e-6 -6.82191e-6
7.75194e-3 2.09302e-1 -7.1848e-6 -7.1848e-6
7.75194e-3 2.17054e-1 -7.55305e-6 -7.55305e-6
7.75194e-3 2.24806e-1 -7.92694e-6 -7.92694e-6
7.75194e-3 2.32558e-1 -8.30675e-6 -8.30675e-6
7.75194e-3 2.4031e-1 -8.69277e-6 -8.69277e-6
7.75194e-3 2.48062e-1 -9.08531e-6 -9.08531e-6
7.75194e-3 2.55814e-1 -9.48467e-6 -9.48467e-6
7.75194e-3 2.63566e-1 -9.89117e-6 -9.89117e-6
7.75194e-3 2.71318e-1 -1.03051e-5 -1.03051e-5
7.75194e-3 2.7907e-1 -1.07269e-5 -1.07269e-5
7.75194e-3 2.86822e-1 -1.11568e-5 -1.11568e-5
7.75194e-3 2.94574e-1 -1.15951e-5 -1.15951e-5
7.75194e-3 3.02326e-1 -1.20424e-5 -1.20424e-5
7.75194e-3 3.10078e-1 -1.24988e-5 -1.24988e-5
7.75194e-3 3.17829e-1 -1.29649e-5 -1.29649e-5
7.75194e-3 3.25581e-1 -1.34409e-5 -1.34409e-5
7.75194e-3 3.33333e-1 -1.39274e-5 -1.39274e-5
7.75194e-3 3.41085e-1 -1.44247e-5 -1.44247e-5
7.75194e-3 3.48837e-1 -1.49333e-5 -1.49333e-5
7.75194e-3 3.56589e-1 -1.54537e-5 -1.54537e-5
7.75194e-3 3.64341e-1 -1.59863e-5 -1.59863e-5
7.75194e-3 3.72093e-1 -1.65316e-5 -1.65316e-5
7.75194e-3 3.79845e-1 -1.70901e-5 -1.70901e-5
7.75194e-3 3.87597e-1 -1.76624e-5 -1.76624e-5
7.75194e-3 3.95349e-1 -1.8249e-5 -1.8249e-5
7.75194e-3 4.03101e-1 -1.88506e-5 -1.88506e-5
7.75194e-3 4.10853e-1 -1.94677e-5 -1.94677e-5
7.75194e-3 4.18605e-1 -2.0101e-5 -2.0101e-5
7.75194e-3 4.26357e-1 -2.07511e-5 -2.07511e-5
7.75194e-3 4.34109e-1 -2.14187e-5 -2.14187e-5
7.75194e-3 4.4186e-1 -2.21046e-5 -2.21046e-5
7.75194e-3 4.49612e-1 -2.28096e-5 -2.28096e-5
7.75194e-3 4.57364e-1 -2.35345e-5 -2.35345e-5
7.75194e-3 4.65116e-1 -2.42801e-5 -2.42801e-5
7.75194e-3 4.72868e-1 -2.50473e-5 -2.50473e-5
7.75194e-3 4.8062e-1 -2.58372e-5 -2.58372e-5
7.75194e-3 4.88372e-1 -2.66506e-5 -2.66506e-5
7.75194e-3 4.96124e-1 -2.74888e-5 -2.74888e-5
7.75194e-3 5.03876e-1 -2.83528e-5 -2.83528e-5
7.75194e-3 5.11628e-1 -2.92439e-5 -2.92439e-5
7.75194e-3 5.1938e-1 -3.01633e-5 -3.01633e-5
7.75194e-3 5.27132e-1 -3.11124e-5 -3.11124e-5
7.75194e-3 5.34884e-1 -3.20927e-5 -3.20927e-5
7.75194e-3 5.42636e-1 -3.31057e-5 -3.31057e-5
7.75194e-3 5.50388e-1 -3.41532e-5 -3.41532e-5
7.75194e-3 5.5814e-1 -3.52369e-5 -3.52369e-5
7.75194e-3 5.65891e-1 -3.63587e-5 -3.63587e-5
7.75194e-3 5.73643e-1 -3.75208e-5 -3.75208e-5
7.75194e-3 5.81395e-1 -3.87253e-5 -3.87253e-5
7.75194e-3 5.89147e-1 -3.99748e-5 -3.99748e-5
7.75194e-3 5.96899e-1 -4.12716e-5 -4.12716e-5
7.75194e-3 6.04651e-1 -4.26188e-5 -4.26188e-5
7.75194e-3 6.12403e-1 -4.40194e-5 -4.40194e-5
7.75194e-3 6.20155e-1 -4.54767e-5 -4.54767e-5
7.75194e-3 6.27907e-1 -4.69943e-5 -4.69943e-5
7.75194e-3 6.35659e-1 -4.85761e-5 -4.85761e-5
7.75194e-3 6.43411e-1 -5.02266e-5 -5.02266e-5
7.75194e-3 6.51163e-1 -5.19505e-5 -5.19505e-5
7.75194e-3 6.58915e-1 -5.3753e-5 -5.3753e-5
7.75194e-3 6.66667e-1 -5.56398e-5 -5.56398e-5
7.75194e-3 6.74419e-1 -5.76172e-5 -5.76172e-5
7.75194e-3 6.82171e-1 -5.96925e-5 -5.96925e-5
7.75194e-3 6.89922e-1 -6.18732e-5 -6.18732e-5
7.75194e-3 6.97674e-1 -6.41682e-5 -6.41682e-5
7.75194e-3 7.05426e-1 -6.65871e-5 -6.65871e-5
7.75194e-3 7.13178e-1 -6.91409e-5 -6.91409e-5
7.75194e-3 7.2093e-1 -7.18418e-5 -7.18418e-5
7.75194e-3 7.28682e-1 -7.47035e-5 -7.47035e-5
7.75194e-3 7.36434e-1 -7.77418e-5 -7.77418e-5
7.75194e-3 7.44186e-1 -8.09745e-5 -8.09745e-5
7.75194e-3 7.51938e-1 -8.44219e-5 -8.44219e-5
7.75194e-3 7.5969e-1 -8.81072e-5 -8.81072e-5
7.75194e-3 7.67442e-1 -9.20575e-5 -9.20575e-5
7.75194e-3 7.75194e-1 -9.63039e-5 -9.63039e-5
7.75194e-3 7.82946e-1 -1.00883e-4 -1.00883e-4
7.75194e-3 7.90698e-1 -1.05837e-4 -1.05837e-4
7.75194e-3 7.9845e-1 -1.11216e-4 -1.11216e-4
7.75194e-3 8.06202e-1 -1.1708e-4 -1.1708e-4
7.75194e-3 8.13953e-1 -1.23502e-4 -1.23502e-4
